description,title,section,site,issue_num,link
This tutorial is an introduction to Android Fragments. You will learn the fundamental concepts of Android Fragments while creating an app that displays the rage comics.,Android Fragments Tutorial: An Introduction,Articles & Tutorials,www.raywenderlich.com,244,https://www.raywenderlich.com/149112/android-fragments-tutorial-introduction
"Having ClassyShark show that problems exists is sometimes not enough, sometimes to continue the investigation you need all the ClassyShark data be exported at once.",Exporting data from ClassyShark,Articles & Tutorials,medium.com,244,https://medium.com/@BorisFarber/exporting-data-from-classyshark-e3cf3fe3fab8#.wnocaglpr
"Two weeks ago, Jeremie Martinez and his team released a new feature with Firebase: Personal App Indexing. In beta testing he also noticed many complaints about app permissions.",Post-mortem : Firebase vs permissions,Articles & Tutorials,jeremie-martinez.com,244,http://jeremie-martinez.com/2017/02/08/firebase-permissions/
"This article provides guidance for indie developers or small businesses who published their apps that use ""dangerous permissions"" and did not include a privacy policy in their app or on Google Play.",Did you get one of these Google Play Developer Policy Violation Emails?,Articles & Tutorials,medium.com,244,https://medium.com/@ali.muzaffar/did-you-get-one-of-these-google-play-developer-policy-violation-emails-6c529ceb082d#.roluqwajm
Is annotation processing really supported in Kotlin? Yes / No / It’s complicated,Pushing the limits of Kotlin annotation processing,Articles & Tutorials,medium.com,244,https://medium.com/@workingkills/pushing-the-limits-of-kotlin-annotation-processing-8611027b6711#.8ipjhd539
Here's a comparative look at push vs pull concepts in programming.,Pull vs Push & Imperative vs Reactive - Reactive Programming,Articles & Tutorials,www.uwanttolearn.com,244,http://www.uwanttolearn.com/android/pull-vs-push-imperative-vs-reactive-reactive-programming-android-rxjava2-hell-part2/
Why did an architecture that makes testing difficult became the default way of building Android apps in the first place? The Philosophical Hacker ponders this question.,Why Android Testing is so Hard: Historical Edition,Articles & Tutorials,www.philosophicalhacker.com,244,https://www.philosophicalhacker.com/post/why-android-testing-is-so-hard-historical-edition/
"Since Android 7.0 Nougat you can’t expose a file:// URI with an Intent outside your package domain, but don’t worry: here’s how you can fix it.",Sharing files though Intents: are you ready for Nougat?,Articles & Tutorials,medium.com,244,https://medium.com/@quiro91/sharing-files-though-intents-are-you-ready-for-nougat-70f7e9294a0b#.y999wyd9y
"Download PDF Viewer to maximize productivity! Instant access to view, search, and annotate PDF documents with ease on your Android phone, tablet, or Chromebook. A seamless PDF experience, trusted by thousands of companies and developers throughout the world.",PSPDFKit - Free PDF Viewer 1.0 for Android,Sponsored,play.google.com,244,https://play.google.com/store/apps/details?id=com.pspdfkit.viewer
"Bugsee is a bug & crash reporter for Android. Like a black box on an airplane, Bugsee records everything your app is doing. When a bug occurs, everything you need has already been recorded: video of users’ actions, network traffic & console logs. Android Weekly readers get 20% off on all tiers.","See video, network & logs leading up to bug/crash",Sponsored,www.bugsee.com,244,https://www.bugsee.com/?code=androidweekly
But Google’s version of bottom navigation bars has a serious problem: mystery meat navigation. Teo Yu Siang looks at some issues with the Material Design nav bars.,Material Design & the Mystery Meat Navigation Problem,Design,medium.freecodecamp.com,244,https://medium.freecodecamp.com/material-design-and-the-mystery-meat-navigation-problem-65425fb5b52e#.et54jd60q
"Agoda is the largest and fastest growing online hotel booking platform in Asia, and as a Priceline Group company, we are part of the largest online travel company in the world. Our Android app is core to our business. You’ll work on a product that’s evolved tremendously and still has room to grow.",Senior Android Developer,Jobs,"Bangkok, Thailand",244,http://grnh.se/gpxu2b1
"Are you an Android Nerd with a passion for developing solutions for challenging problems? At the Nerdery, you'll collaborate with other talented engineers developing best-in-class apps for a variety of clients. Check out one of our events or apply today!",Android Engineer - The Nerdery,Jobs,Multiple Locations,244,http://jobs.jobvite.com/nerdery
The Blinkist app has been featured by the iTunes and Google Play Store numerous times. We are working with the latest tech and tools – our minSdkVersion is 16 - Jelly Bean. Our tech debt is minimal and our foundations are solid. To further improve ur Android app we need you to join our Berlin HQ.,Android Developer,Jobs,"Berlin, Germany",244,https://blinkist.breezy.hr/p/cc551bce1129-android-developer
"At Streak, we're building the most automated and integrated CRM. We're hiring a curious mind to own development of our Android and(or) iOS Apps. This role will be responsible for building our Android app from the ground up while also pushing the envelope on our iOS app.",Android Mobile Lead @ Streak (yc s11),Jobs,San Francisco,244,https://www.streak.com/careers#MobileTechLead
"We’re looking for a smart, creative and self motivated individual to join the Scoop team! You should thrive in a fast-paced startup environment, and have 1+ years in a full-time Android/mobile development role. We're trying to fix traffic with carpooling, and we need your help! Great pay/benefits!",Android Engineer,Jobs,"San Francisco, CA",244,https://jobs.lever.co/takescoop/64d80e73-9ebc-4a5a-b75a-9f954bcd9991
"A simple, animated progress loader inspired by an UpLabs challenge",SlidingSquaresLoader,Libraries & Code,github.com,244,https://github.com/biodunalfet/SlidingSquaresLoader
This library intends to make JSON very easy to interact with in Java; it also makes (de)serialization painless.,Ason,Libraries & Code,github.com,244,https://github.com/afollestad/ason
An extensive tutorial on RxJava,Intro-To-RxJava,Libraries & Code,github.com,244,https://github.com/PareshMayani/Intro-To-RxJava
An in-app HTTP inspector for Android OkHttp clients,chuck,Libraries & Code,github.com,244,https://github.com/jgilfelt/chuck
Plugin which generates Android Parcelable boilerplate code for kotlin's class.,android-parcelable-intellij-plugin-kotlin,Libraries & Code,github.com,244,https://github.com/nekocode/android-parcelable-intellij-plugin-kotlin
The Android tools team released Android Studio 2.3 Beta 4 to the Canary and Dev Channels.,Android Studio 2.3 Beta 4 is now available,News,sites.google.com,244,https://sites.google.com/a/android.com/tools/recent/androidstudio23beta4isnowavailable
The Android tools team published ConstraintLayout beta 5. It will be the last beta before 1.0 and is considered as the release candidate.,ConstraintLayout beta 5 is now available,News,sites.google.com,244,https://sites.google.com/a/android.com/tools/recent/constraintlayoutbeta5isnowavailable
