description,title,section,site,issue_num,link
Looking for a way to further polish your Android app on Lollipop? One option a lot of developers overlook is the Overview Screen,Polishing Your Overview Screen Entry ,Articles & Tutorials,www.bignerdranch.com,130,http://www.bignerdranch.com/blog/polishing-your-Android-overview-screen-entry/
"While it's difficult to get Chrome installed in an emulator, you do have access to Chromium Test Shell, which is Chromium without Chrome’s Chrome.",Installing Chrome for Android on an emulator ,Articles & Tutorials,paul.kinlan.me,130,http://paul.kinlan.me/installing-chrome-for-android-on-an-emulator/
"Ryan Harter looks at one of the most powerful, yet sometimes overlooked, features of Android: the Intent system. Android’s Intents allow apps to interact with each other, without intimate knowledge of each other.",What’s Your Intent? ,Articles & Tutorials,ryanharter.com,130,http://ryanharter.com/blog/2014/11/26/whats-your-intent/
Grids basically consist on splitting the user interface in a bunch of aligned squares that can be merged together to create blocks . This article by Cyril Mottier gives you some tips and tricks to better manage dynamic grid-base UI.,Grid Spacing on Android,Articles & Tutorials,cyrilmottier.com,130,http://cyrilmottier.com/2014/11/17/grid-spacing-on-android/
This Android testing protip from Stephan Linzner is about unit testing your code using  Mockito.,Unit testing with Mockito,Articles & Tutorials,plus.google.com,130,https://plus.google.com/+AndroidDevelopers/posts/Xw8qbKRwMxx
The previous article began the migration from ListView to RecyclerView by moving the Adapter implementation to RecyclerView.Adapter. This article completes the migration and resolves an easily fixable problem along the way.,Material – Part 5,Articles & Tutorials,blog.stylingandroid.com,130,https://blog.stylingandroid.com/material-part-5/
This post is part of a series of posts showing Android implementation of an app with Material Design concept. This articles implements a transition between feed and comments Activities.,Comments window transition,Articles & Tutorials,frogermcs.github.io,130,http://frogermcs.github.io/Instagram-with-Material-Design-concept-part-2-Comments-transition/
"Google announced Pie Noon, a simple game created to demonstrate multi-player support on the Nexus Player. Pie Noon is an open source, cross-platform game written in C++ which supports: Up to 4 players using Bluetooth controllers, Google Play Games Services sign-in and leaderboards and more.",Coding Android TV games is easy as pie,Articles & Tutorials,android-developers.blogspot.com,130,http://android-developers.blogspot.com/2014/11/coding-android-tv-games-is-easy-as-pie.html
"Google introduced RecyclerView as a part of the support library as the next-gen ListView. This step-by-step guide will show you how to migrate from an existing ListView (or GridView / StaggeredGridView / ExpandableListView), replacing the implementation with a RecyclerView.",Migrating to RecyclerView from ListView,Articles & Tutorials,andraskindler.com,130,http://andraskindler.com/2014/11/22/migrating-to-recyclerview/
"This tutorial goes over creating a widget to silence a phone with one click, and in Lollipop it will place the phone into priority mode and silence the ringer, allowing the user to still get their notifications without a vibration.",Building a Widget to Silence a Phone,Articles & Tutorials,ptrprograms.blogspot.com,130,http://ptrprograms.blogspot.com/2014/11/building-widget-to-silence-phone.html
"Android Lollipop now has CSS-style fontFeatureSettings, aka arbitrary OpenType features, in TextView and XML. Chiu-Ki Chan shows how to take advantage of this in code.",Android Stacked Fractions,Articles & Tutorials,blog.sqisland.com,130,http://blog.sqisland.com/2014/11/android-stacked-fractions.html
"Dan Lew shows that you don't always have to ask for permission to do some actions.",I don't need your permission!,Articles & Tutorials,blog.danlew.net,130,http://blog.danlew.net/2014/11/26/i-dont-need-your-permission/
