description,title,section,site,issue_num,link
We wish you all the best for 2016 and happy holidays.,Happy Holidays!,Articles & Tutorials,androidweekly.net,185,http://androidweekly.net
"Artem Zin demonstrates how to implement your Android app to make it easier to implement reliable unit, integration and functional tests.","Mock dependencies in Unit, Integration and Functional tests",Articles & Tutorials,artemzin.com,185,http://artemzin.com/blog/how-to-mock-dependencies-in-unit-integration-and-functional-tests-dagger-robolectric-instrumentation/
Sometimes in Android you connect to a third party API and you need to download gobs of JSON data. A good way to parse this data is with Jackson's Streaming API.,Hi Performance JSON Parsing in Android,Articles & Tutorials,www.donnfelker.com,185,http://www.donnfelker.com/hi-performance-json-parsing-in-android/
César Ferreira shares some of the powerful features that are part of the Android Gradle build process.,Gradle tips & tricks to survive the zombie apocalypse,Articles & Tutorials,medium.com,185,https://medium.com/@cesarmcferreira/gradle-tips-tricks-to-survive-the-zombie-apocalypse-3dd996604341#.rlr1neh06
"A quick Android Studio tip from Mike Evans on using the ""Find Usages"" feature.","Exclude the build dir when doing a ""Find Usages""",Articles & Tutorials,twitter.com,185,https://twitter.com/m_evans10/status/679325186966077440
How to write tests to exercise an external library that you're thinking about integrating into your Android app.,Test before you integrate,Articles & Tutorials,medium.com,185,https://medium.com/@orhanobut/test-before-integrate-e713090070d6#.rmbgibgno
Here's a step by step tutorial for achieving an animation effect similar to the star button in the Twitter app.,Twitter's like animation in Android,Articles & Tutorials,frogermcs.github.io,185,http://frogermcs.github.io/twitters-like-animation-in-android-alternative/
"Mark Allison is feeling festive, so he shares a technique for adding a snow effect to your Views.",Snowfall,Articles & Tutorials,blog.stylingandroid.com,185,https://blog.stylingandroid.com/snowfall/
A nice PDF cheat sheet for developers and designers on layouts and Material Design rules.,The Android Cheese Sheet,Design,inthecheesefactory.com,185,http://inthecheesefactory.com/aca/The%20Android%20Cheese%20Sheet%20rev%204.pdf
"Our COBI Software Team is looking for a smart & experienced Android Developer who is hungry to take on responsibility at our rapidly growing start-up. COBI powers the future of smart mobility and we believe that cycling is a big part of it. If you do too, get in touch with Jana (jobs@cobi.bike).",Senior Android Developer (f/m) @ COBI.bike,Jobs,"Frankfurt am Main, Germany",185,http://www.cobi.bike/jobs
We are looking for passionate Android developers interested in taking on challenging projects in a comfortable working environment at our Cologne or new Dortmund offices.,Android Developer,Jobs,"Köln/Dortmund, Germany",185,https://www.grandcentrix.net/2015/12/21/news/jobs/android-entwickler-mw-koeln/
You have extensive knowledge of Android and typical app projects bore you? We're building an SDK that's used by many high-profile companies and just shipped version 2 with annotation editing support. PSPDFKit powers a lot of apps and we face unique challenges. Come and help us build something great!,Let's build an SDK at PSPDFKit,Jobs,Remote,185,https://pspdfkit.com/jobs/#section_android
"ToggleDrawable helps to create animated drawable transitions. The implementation relies on bezier curves instead of SVG graphics, and is compatible below API 19.",ToggleDrawable,Libraries & Code,github.com,185,https://github.com/renaudcerrato/ToggleDrawable
Show/Hide Password EditText is a very simple extension of Android's EditText that puts a clickable hide/show icon in the right hand side of the EditText that allows showing of the password,Showhidepasswordedittext,Libraries & Code,github.com,185,https://github.com/scottyab/showhidepasswordedittext
"OpenALPR is an open source Automatic License Plate Recognition library written in C++ with bindings in C#, Java, Node.js, and Python. This project ports this library to Android.",OpenALPR,Libraries & Code,github.com,185,https://github.com/SandroMachado/openalpr-android
"Actual Number Picker is an Android custom-built View for choosing numbers. It's simple, elegant, fits in a small-height constraint box and it can be completely customized in XML.",Actual Number Picker,Libraries & Code,github.com,185,https://github.com/milosmns/actual-number-picker
"A swipe menu for RecyclerView, extend from SwipeMenuListView.",SwipeMenuRecyclerView,Libraries & Code,github.com,185,https://github.com/TUBB/SwipeMenuRecyclerView
Small simple android calendar implementation.,Clean Simple Calendar,Libraries & Code,github.com,185,https://github.com/dpreussler/clean-simple-calendar
EasyPermissions is a wrapper library to simplify basic system permissions logic when targeting Android M or higher,easypermissions,Libraries & Code,github.com,185,https://github.com/googlesamples/easypermissions
Like Button is a library that allows you to create a button with animation effects similar to Twitter's heart when you like something.,LikeButton,Libraries & Code,github.com,185,https://github.com/jd-alexander/LikeButton
"This is a library designed for highlighting hashtags (""#example"") and making them clickable.",HashTagHelper,Libraries & Code,github.com,185,https://github.com/Danylo2006/HashTagHelper
"Timothy Jordan bops around London, chats with some familiar faces, guest stars on an episode of Supercharged, and gets some insightful information on what you can do to better your apps for the “Black Friday month” of consumer downloads",The Developer Show Ep 007,Videos & Podcasts,www.youtube.com,185,https://www.youtube.com/watch?v=43seBO5pFLY
Gestures are a great way to take your app a notch above the rest. Lien Mamitsuka and the Periscope team uses them to enhance the user experience when replaying and recording videos.,Android Dialogs: Lien Mamitsuka on Gestures,Videos & Podcasts,www.youtube.com,185,https://www.youtube.com/watch?v=2O1uz4Tpy0o
