description,title,section,site,issue_num,link
Alex Lockwood's post gives an in-depth analysis of shared element transitions and their role in the Activity and Fragment Transitions API. This is the third of a series of posts he's written on the topic.,Shared Element Transitions In-Depth (part 3a),Articles & Tutorials,www.androiddesignpatterns.com,136,http://www.androiddesignpatterns.com/2015/01/activity-fragment-shared-element-transitions-in-depth-part3a.html
"Here's a deep look at Java annotation processors by Hannes Dorfmadd, including making them work with Android build processes.",Annotation Processing 101,Articles & Tutorials,hannesdorfmann.com,136,http://hannesdorfmann.com/annotation-processing/annotationprocessing101/
Fernando Cejas shares some RxJava insights regarding transforming your stream.,RxJava Observable tranformation: concatMap() vs flatMap(),Articles & Tutorials,fernandocejas.com,136,http://fernandocejas.com/2015/01/11/rxjava-observable-tranformation-concatmap-vs-flatmap/
"The focus for version 1.1 is bug fixes. However, in addition to the bug fixes there are some notable improvements, including mipmap resources on new projects, new lint checks and new templates for creating watch faces.",Android Studio 1.1 Preview 1 Released,Articles & Tutorials,tools.android.com,136,http://tools.android.com/recent/androidstudio11preview1released
In this article Mark Allison takes the VectorDrawable animations a step further and looks at how to actually animate the contents of the path elements.,VectorDrawables – Part 3,Articles & Tutorials,blog.stylingandroid.com,136,https://blog.stylingandroid.com/vectordrawables-part-3/
Riyaz Ahamed was working on redesigning an android app. In this post he describes all the thought process involved in redesigning a particular screen.,Replacing an Icon,Design,medium.com,136,https://medium.com/@DevAhamed/replacing-an-icon-7c2e031a830b
Fyza Hashim describes how she and the rest of the Trello team gave their Android app a Material design makeover.,We are Living in a Material World and I am a Material Girl,Design,blog.trello.com,136,http://blog.trello.com/we-are-living-in-a-material-world-and-i-am-a-material-girl/
"In this second tutorial, Taylor Ling shares his experiences in applying easing into the Material UI animations made with Photoshop.",UI Animation in Photoshop – Tutorial #2,Design,androiduiux.com,136,http://androiduiux.com/2015/01/14/ui-animation-in-photoshop-tutorial-2/
"Mobile ticketing right now is where photo sharing was five years ago (i.e. awful). We're changing that. We’ve come a long way already, but we still have so much more we want to do! Join our team and help us build an Android app that defines sports and music on the platform.",Android Developer,Jobs,New York City,136,http://grnh.se/3fquhx
"Trello is looking for brilliant developers to help us make our Android app even more awesome. Trello for Android is fully native, minSdkVersion is 15, and we are an Editors' Choice. If you're a RxJava addict with experience making highly interactive applications, come join us!",Android Developer,Jobs,Remote or New York City,136,https://trello.com/jobs/android-developer
"If you are: green, approx. 0.53 meters tall and feed upon well-crafted code (or all of the above at least at heart) then we need you!",Android Developer,Jobs,"Cologne, Germany",136,http://www.grandcentrix.net/2014/01/07/news/jobs/senior-android-entwickler-mw-koeln/
Guidebook offers a platform that makes it easy to create mobile apps for events and places!,Android Developer,Jobs,San Francisco or Palo Alto,136,https://www.jobscore.com/jobs2/guidebook/android-mobile-developer/dAjheGNDmr46neeJe9fLhG?name=Corpsite+en+Jobs+page&ref=rss&sid=68
Notion is a mobile startup looking to hire an experienced Android developer. You will be joining a small and ambitious team who's goal is to change the face of messaging.,Android Engineer,Jobs,"Ann Arbor, MI",136,http://notion.co/jobs/android
"You will be a technical lead and mentor. You will guide project teams by creating technical designs, writing user stories, and grooming the backlog. You will promote and champion best technical practices with both our clients and the development team. AND, you get to code!",Senior Android Engineer,Jobs,"Austin, Texas",136,http://mutualmobile.workable.com/jobs/6490
"As Engineering Manager for Mutual Mobile’s Android department, you will be a key player in the definition and execution of company goals. You will define strategies to grow and strengthen the Android team, and be a leader in the development of software projects on the Android platform.","Engineering Manager, Android",Jobs,"Austin, TX",136,http://mutualmobile.workable.com/jobs/7311
"Etsy is set on redefining what mobile, person-to-person commerce means for the entire world. We’re a mobile first company that is focused on scaling Android and iOS app development throughout our whole organization. 2015 is going to be a huge year for apps at Etsy. Want to be a part of it?","Software Engineer, Android @ Etsy",Jobs,Brooklyn,136,http://hire.jobvite.com/CompanyJobs/Careers.aspx?nl=1&k=Job&j=ooDLZfwv&s=Android_Weekly
A plugin to generate the Android version code and version name automatically.,Gradle Advanced Build Version Plugin,Libraries & Code,github.com,136,https://github.com/moallemi/gradle-advanced-build-version
"MaterialRangeBar is a fork of https://github.com/edmodo/range-bar that adds some basic material styling, as well as start and end values, values as floats and some other things.",MaterialRangeBar,Libraries & Code,github.com,136,https://github.com/oli107/material-range-bar
A simple library to add some effect to screen title.,Android Indicators,Libraries & Code,github.com,136,https://github.com/MoshDev/AndroidIndicators
"Interactive paging indicator widget, compatible with the ViewPager from the Android Support Library.",Android PagerSlidingTabStrip,Libraries & Code,github.com,136,https://github.com/jpardogo/PagerSlidingTabStrip
A nicely animated side navigation menu,Side-Menu.Android,Libraries & Code,github.com,136,https://github.com/Yalantis/Side-Menu.Android
"Jake Wharton has released and open sourced Telecine, a small app which he wrote two months ago for creating clean screen recordings directly on your device.",Telecine,Libraries & Code,github.com,136,https://github.com/JakeWharton/Telecine
Marc Prengemann just released hist first plugin called Android Drawable Importer for Android Studio and IntelliJ which makes importing of images easier. ,Android Drawable Importer,Tools,plus.google.com,136,https://plus.google.com/+MarcPrengemann/posts/R4QeK7RnQnE
Mike Wallace shares a script to add to your gradle build to help keep your app signing keystore safe and backed up.,A script to safely manage your Android keystore,Tools,androiddevcorner.blogspot.ca,136,http://androiddevcorner.blogspot.ca/2015/01/a-script-to-safely-manage-your-android.html
This talk starts with a brief introduction to Dagger and dependency injection in general and then covers the new concepts and new APIs provided by Dagger v2 with real-world examples.,The Future of Dependency Injection with Dagger 2,Videos,parleys.com,136,https://parleys.com/play/5471cdd1e4b065ebcfa1d557/chapter2/about
