description,title,section,site,issue_num,link
"This article shares some of the author's experience working with kiosk mode applications for Android devices and discusses some of the pitfalls of their development and ways to solve common problems.",Android Kiosk Mode: Rules for Restrictions,Articles & Tutorials,cases.azoft.com,157,http://cases.azoft.com/android-kiosk-mode-rules-restrictions/
This article will help you understand Gradle's Groovy syntax and stop being scared when you see complex build.gradle scripts. ,Gradle tip #2: understanding syntax,Articles & Tutorials,trickyandroid.com,157,http://trickyandroid.com/gradle-tip-2-understanding-syntax/
This post is a part of series of posts showing Dependency Injection in Android with Dagger 2. This one delves into a fundamentals of Dagger 2 and goes through the whole API of this Dependency Injection framework.,Dependency injection with Dagger 2 - the API,Articles & Tutorials,frogermcs.github.io,157,http://frogermcs.github.io/dependency-injection-with-dagger-2-the-api/
Cédric Beust started using a pretty simple design pattern that uses Rx to offer what is a fairly simple way of managing your database access with RxJava.,Easy SQLite on Android with RxJava,Articles & Tutorials,beust.com,157,http://beust.com/weblog/2015/06/01/easy-sqlite-on-android-with-rxjava/
"If you are using any subclass of FragmentActivity and you are thinking of doing any kind of fragment transaction in onResume, do it in onResumeFragments.",Things You May Not Know: onResumeFragments,Articles & Tutorials,www.randomlytyping.com,157,http://www.randomlytyping.com/blog/2015/6/5/things-you-may-not-know-about-onresumefragments
This article takes a simple look at RxJava so you’ll understand what it is and why its awesome.,An Introduction to RxJava for Android (Pt. 1),Articles & Tutorials,www.philosophicalhacker.com,157,http://www.philosophicalhacker.com/2015/06/12/an-introduction-to-rxjava-for-android/
"On Android, performance and memory are closely intertwined, since the memory footprint of the overall system can affect the performance of all of the processes, and since the garbage collector can have a significant impact on runtime performance.",Developing for Android Part III - Performance,Articles & Tutorials,medium.com,157,https://medium.com/google-developers/developing-for-android-iii-2efc140167fd
"After Google IO, the Android GDE team got together to gather their thoughts about the most significant announcements from the conference. These were the key points from their discussion",Design Support Library - Android GDE Review,Articles & Tutorials,plus.google.com,157,https://plus.google.com/+MichaelWolfson/posts/9HPGatnbtE4
Josh Brown shares a great tip on how to use headless fragments (those without a layout) to help compose your UI implementation.,Composition over Inheritance - What it means for your Activities,Articles & Tutorials,plus.google.com,157,https://plus.google.com/+JoshBrown42/posts/FzNghPbKk2s
"Static analyzers are automated tools that spot bugs in source code by scanning programs without running them. Facebook is open-sourcing Infer, a static program analyzer that Facebook uses to identify bugs before mobile code is shipped. ",Open-sourcing Facebook Infer: Identify bugs before you ship,Articles & Tutorials,code.facebook.com,157,https://code.facebook.com/posts/1648953042007882
"In this series Mark Allison will look at taking the RSS Reader app that he used as a basis for the Material series, and re-write it to make full use of the new Design Support Library.",Design Library – Part 1,Articles & Tutorials,blog.stylingandroid.com,157,http://blog.stylingandroid.com/design-library-part-1/
Sebastiano Poggi shares a tip on how to avoid out of memory issues when using multidex in your build.,PSA: fix MultiDex build crashes,Articles & Tutorials,medium.com,157,https://medium.com/sebs-top-tips/psa-fix-multidex-build-crashes-ae2b81bcf711
"In 1 week on the Hired Marketplace, you'll get 5+ offers from top tech companies around the US and UK. Want to learn more? Check out Hired today!",Looking for new Android development opportunities?,Sponsored,hired.com,157,http://hired.com/?utm_source=newsletters&utm_medium=androidweekly&utm_campaign=n-q2_15-androidweeklyspons
A counterpoint to last week's article which made the argument that the FAB is bad UX design.,"No, the Floating Action Button is NOT bad UX design",Design,plus.google.com,157,https://plus.google.com/+FaizM/posts/Qoa3uNCjx3i
" Here at Flipboard you will take on complex problems, experiment with open source solutions and enjoy a culture that celebrates constant innovation. In this role you will work on a completely unique and beautiful app and be able to pair your experience with a talented and fun team!",Android Developer @ Flipboard,Jobs,"Palo Alto, CA",157,https://hire.jobvite.com/j?cj=osoZ0fwz&s=AndroidWeekly
Here's a sample app that implements many Material design patterns using the new Material support library.,Android-design-support-lib-sample,Libraries & Code,github.com,157,https://github.com/swissonid/android-design-support-lib-sample
Dave Smith gave an amazing talk about Recycler View at Droidcon Montreal. Here's the video together with the slides!,Mastering Recycler View,Videos,www.youtube.com,157,https://www.youtube.com/watch?v=-C5I1DAviJ8
"Wouldn't it be great if there was a magical tool that would scan your code, and let you know about performance problems before your users found out about it? There is. It’s called LINT, and it’s a tool, built right into Android Studio to help you track down all sorts of issues.",Using LINT for Performance,Videos,www.youtube.com,157,https://www.youtube.com/watch?v=Z_huaXCsYyw&index=9&list=PLOU2XLYxmsIJDPXCTt5TLDu67271PruEk&linkId=14809723
