description,title,section,site,issue_num,link
"In this post Bill Donahue explains some best practices when consume APIs. He shows a nice stack (Retrofit, OkHttp and GSON) that you can leverage to read from a REST API.",Best practices for consuming APIs on Android,Articles & Tutorials,engineering.meetme.com,95,http://engineering.meetme.com/2014/03/best-practices-for-consuming-apis-on-android/
Nice post by Nick Bradbury on Androids fragmentation.,Androids Overblown Fragmentation Problem Revisited,Articles & Tutorials,nickbradbury.com,95,http://nickbradbury.com/2014/03/28/androids-overblown-fragmentation-problem-revisited/
This tutorial by Lars Vogel describes how to create and use library projects in Android.,Android library projects tutorial,Articles & Tutorials,www.vogella.com,95,http://www.vogella.com/tutorials/AndroidLibraryProjects/article.html
A short post by Chris Banes why you should use SwipeRefreshLayout instead of ActionBar-PullToRefresh.,SwipeRefreshLayout FTW,Articles & Tutorials,plus.google.com,95,https://plus.google.com/+ChrisBanes/posts/8wmKAXEGAG2
7th episode on how to create blurred images by Mark Allison.,Blurring Images - Part 7,Articles & Tutorials,blog.stylingandroid.com,95,http://blog.stylingandroid.com/archives/2371
Nice post that explains the steps when you want to convert your project from Eclipse (Maven) to Android Studio (Gradle).,How to convert your project to Gradle,Articles & Tutorials,cowboyprogrammer.org,95,http://cowboyprogrammer.org/2014/03/27/gradle_tips.html
Chris Banes shows some tips and techniques for measuring text in custom controls,Measuring Text,Articles & Tutorials,chris.banes.me,95,http://chris.banes.me/2014/03/27/measuring-text/
"The Android camera APIs are pretty bad, so here's a start at making a more reasonable wrapper for it.",Fixing The Android Camera API,Articles & Tutorials,techblog.bozho.net,95,http://techblog.bozho.net/?p=1380
Stephan Linzner shares some tips about improving Gradle build performance.,Protip: Improving Gradle build performance,Articles & Tutorials,plus.google.com,95,https://plus.google.com/+AndroidDevelopers/posts/ECrb9VQW9XP
Presentation on how to setup unit testing in Android Studio by Tobias Preuss from GDG Android in Berlin.,Slides: How to setup unit testing in Android Studio,Articles & Tutorials,www.slideshare.net,95,http://www.slideshare.net/tobiaspreuss/how-to-setup-unit-testing-in-android-studio
Cyril Mottier shows developers how to customize the soft keyboard action button.,Android App Polishing: Customizing Soft Keyboard Action Button,Articles & Tutorials,plus.google.com,95,https://plus.google.com/u/0/+CyrilMottier/posts/FBZrVnbUCXZ
"Recently, Adobe promulgated that Flash will no longer be supported on mobile devices. Thus HTML5 is the future. In this article Tao Wang from the Intel Team describes how to create cool animation with HTML5 Canvas on Intel Android devices",Creating cool animations and transitions in HTML5 app,Sponsored,intel.ly,95,http://intel.ly/LUmAXq
