description,title,section,site,issue_num,link
This is a quick tutorial on how to make a moving gradient background on Android.,Make a moving Gradient Background in Android,Articles & Tutorials,thetechnocafe.com,252,http://thetechnocafe.com/make-a-moving-gradient-background-in-android/
"All the new Kotlin features are available for Java 6 and, as an extension, for Android developers. Antonio Leiva shows some of them, and how they can make your life even easier when developing Android Apps.",Kotlin 1.1 is also for Android Developers,Articles & Tutorials,blog.jetbrains.com,252,https://blog.jetbrains.com/kotlin/2017/04/kotlin-1-1-is-also-for-android-developers/
A small tip from Dan Lew on how to avoid issues with Parcelable and how to properly test them.,Proper Parcelable Testing,Articles & Tutorials,blog.danlew.net,252,http://blog.danlew.net/2017/04/03/proper-parcelable-testing/amp/
Mariusz Brona continues his series of articles on implementing his Workcation App with impressive transition animations.,RecyclerView interaction with Animated Markers - Part 3,Articles & Tutorials,www.thedroidsonroids.com,252,https://www.thedroidsonroids.com/blog/workcation-app-part-3-recyclerview-interaction-with-animated-markers/
Here's a nice toolbar animation in Kotlin.,How We Made the ToolBar on Android Move Like Jelly,Articles & Tutorials,yalantis.com,252,https://yalantis.com/blog/toolbar-jelly-animation-kotlin-android/
"Zak Taccardi shows how to automate UI testing with predictable state and flexibility, off the UI thread using the MVI pattern.",My take on Model View Intent (MVI) — Part 1: State Renderer,Articles & Tutorials,hackernoon.com,252,https://hackernoon.com/model-view-intent-mvi-part-1-state-renderer-187e270db15c
Danny Preussler writes about the challenges and rewards of working with remote teams.,Effective Remote Teams,Articles & Tutorials,blog.viacom.tech,252,http://blog.viacom.tech/2017/04/07/effective-remote-teams/
An introduction to the meaning of the Law of Demeter.,Object Oriented Tricks: #2 Law of Demeter,Articles & Tutorials,hackernoon.com,252,https://hackernoon.com/object-oriented-tricks-2-law-of-demeter-4ecc9becad85
Animation by displaying each drawable from sequence of drawables for certain duration can be achieved in Android using AnimationDrawable.,Drawable Animation in Android,Articles & Tutorials,www.zoftino.com,252,http://www.zoftino.com/drawable-animation-in-android
Mark Allison demonstrates how to use JUnit 5 with Kotlin to write unit tests.,JUnit 5: Kotlin,Articles & Tutorials,blog.stylingandroid.com,252,https://blog.stylingandroid.com/junit-5-kotlin/
Is your Android development enterprise ready? This RebelLabs blog post explains what went into creating our latest and greatest version.,JRebel For Android is now Enterprise Ready!,Sponsored,zeroturnaround.com,252,https://zeroturnaround.com/rebellabs/introducing-jrebel-for-android-enterprise/?utm_source=androidweekly&utm_medium=sponsored_post&utm_campaign=jrae
"Building native Android and iOS mobile apps has never been easier with the NativeScript framework. Create fast and attractive cross-platform apps using a single code set composed of web technologies such as JavaScript and CSS. Sign up for free until April 30, 2017.",[Video Course] Build Mobile Apps with NativeScript,Sponsored,www.telerik.com,252,http://www.telerik.com/campaigns/building-a-mobile-application-with-nativescript?utm_medium=cpm&utm_source=androidweekly&utm_campaign=nativescript-video-nscourse
"Buddybuild is the continuous integration & deployment platform trusted by companies like Slack, Meetup, Firefox to reliably build, test & deploy their mobile apps. It saves you the time required to setup & operate a CI / CD system so you can stay focused on crafting apps users love. See why 1000s of companies love buddybuild.",Buddybuild - a CI & CD built for Android developers,Sponsored,www.buddybuild.com,252,https://www.buddybuild.com/?androidweekly0217
"After over fifteen years studying motion in user interfaces, Issara Willenskomer has come to the conclusion that there are 12 specific opportunities to support usability in your UX projects using motion.",Creating Usability with Motion: The UX in Motion Manifesto,Design,medium.com,252,https://medium.com/@ux_in_motion/creating-usability-with-motion-the-ux-in-motion-manifesto-a87a4584ddc
"New Material Design guidelines, including the latest guidance on text fields & lots more. See what’s new!",Material design guidelines updated,Design,goo.gl,252,http://goo.gl/QyHs2w
"The jury has spoken: performance, conversion, and brand engagement are inextricably connected. Performance plays an important role in shaping how customers perceive your brand and may affect a customer’s purchase intent.",Designing for the Appearance of Speed,Design,medium.com,252,https://medium.com/mobify-design-team/designing-for-the-appearance-of-speed-aaabc7f568c2
Are you an awesome Android Developer?  Do you want to work on products that are seen by tens of millions of users?  Are you passionate about clean code? Tinder is hiring talented Senior Android Engineers that will be instrumental in taking our product to the next level! Apply below,Senior Android Engineer @ Tinder,Jobs,Los Angeles OR Palo Alto,252,https://www.gotinder.com/jobs?gh_jid=264208
Spruce is a lightweight animation library that helps choreograph the animations on the screen,spruce-android,Libraries & Code,github.com,252,https://github.com/willowtreeapps/spruce-android
Easier RxJava2 debugging with better stacktraces,Traceur,Libraries & Code,github.com,252,https://github.com/T-Spoon/Traceur
