description,title,section,site,issue_num,link
In this post Bryan Herbst explains the new Tooltips API from Android O.,Preliminary look at View tooltips,Articles & Tutorials,medium.com,251,https://medium.com/@bherbst/preliminary-look-at-view-tooltips-b127583c5691
"Type characteristics can be easily adjusted by targeting a few attributes in the code; however, honing in on the right values for those attributes can be tricky since design software uses units of measure that are not compatible with Android type attributes.",Perfecting Custom Typography in Android,Articles & Tutorials,www.bignerdranch.com,251,https://www.bignerdranch.com/blog/perfecting-custom-typography-in-android/
Thoughts by Danny Preussler if Kotlin is here to stay. He'll way some pros and some cons with an open end so you can decide for yourself.,Kotlin in Production: Should you stay or should you go?,Articles & Tutorials,medium.com,251,https://medium.com/@dpreussler/kotlin-in-production-should-you-stay-or-should-you-go-a3428b44b236
An explanatory blog post how JellyToolbar was created in Kotlin. The Yalantis team will walk you through how the animation was created.,How We Made the ToolBar on Android Move Like Jelly (in Kotlin),Articles & Tutorials,yalantis.com,251,https://yalantis.com/blog/toolbar-jelly-animation-kotlin-android/
JUnit 5 has been specifically designed to work with some of the new features in Java 8 and lambda expressions are one of the key features that it can benefit from. Mark Allison shows how to use these features on Android.,JUnit 5: Lambdas,Articles & Tutorials,blog.stylingandroid.com,251,https://blog.stylingandroid.com/junit-5-lambdas/
In this post by Josias Sena you'll lean how to test a model view presenter architectore using espresso and mockito.,Testing MVP using Espresso and Mockito,Articles & Tutorials,josiassena.com,251,https://josiassena.com/testing-mvp-using-espresso-and-mockito/
"If you’re only doing native mobile app development today, it is time to learn some back-end technologies. Erik Hellman compares how the need for web back-end developers skyrocketed and mobile will also see an increasing need for this skill today.",The rise of the full-stack native mobile app developer,Articles & Tutorials,medium.com,251,https://medium.com/@erikhellman/the-rise-of-the-full-stack-native-mobile-app-developer-a0757388bc1b
Jorge Castillo shows how functional features of Kotlin can be used as a Dependency Injection framework.,Kotlin Dependency Injection with the Reader Monad,Articles & Tutorials,medium.com,251,https://medium.com/@JorgeCastilloPr/kotlin-dependency-injection-with-the-reader-monad-7d52f94a482e
"Antonio Leiva in depth explanation about how lambdas work in Kotlin, and how they transform the interfaces with a single method in lambdas.",How lambdas work in Kotlin & setOnClickListener transformation,Articles & Tutorials,antonioleiva.com,251,https://antonioleiva.com/lambdas-kotlin-android/
In this post by the IntelliJ IDEA team they walk you through some tricks to make to Java code more readable.,Making Java Code Easier to Read (Without Changing it),Articles & Tutorials,medium.com,251,https://medium.com/@andrey_cheptsov/making-java-code-easier-to-read-without-changing-it-adeebd5c36de
In this post Marcos Placona explains how to use Arduino together with Android Things. He'll walk through the setup and how to pass an Arduino instance object to a driver to access sensor data.,How to use Arduino libraries with Android Things,Articles & Tutorials,www.androidthings.rocks,251,https://www.androidthings.rocks/2017/03/28/how-to-use-android-libraries-with-android-things/
In this post Gautier Mechling will explain different external display options (from HDMI to black white LCD) that are available for Android Things.,Using external displays with Android Things,Articles & Tutorials,nilhcem.com,251,http://nilhcem.com/android-things/external-displays
PaintCode is a vector drawing app that turns your drawings into easy-to-use Android Java code. Perfect for drawing resolution-independent icons and custom UI elements. You can even make your drawings animated and parametric.,New developer tool for Android: PaintCode,Sponsored,www.paintcodeapp.com,251,https://www.paintcodeapp.com/
