description,title,section,site,issue_num,link
"Firebase Notifications can be confusing, there are different ways to implement them and not all behave the same. Miquel Beltran went through that learning process, and wrote this article to help you with this journey.",Mastering Firebase Notifications,Articles & Tutorials,medium.com,238,https://medium.com/@Miqubel/mastering-firebase-notifications-36a3ffe57c41#.lgj9souo6
Chet Haase writes about cleaning his room as a kid. And some other stuff about RecyclerView.,RecyclerView Prefetch,Articles & Tutorials,medium.com,238,https://medium.com/google-developers/recyclerview-prefetch-c2f269075710#.d1e7zj4l3
These things have been discussed before but Umesh Basnet gives a quite good summary on things to consider before running background tasks.,Things to consider before running background tasks,Articles & Tutorials,blog.yipl.com.np,238,https://blog.yipl.com.np/things-to-consider-before-running-background-tasks-e71f00d2ad3a#.rnojbw579
In this older post by Kartikey Kuswhaha you'll learn how to group data in a recycler view.,Android RecyclerView - Grouping Data,Articles & Tutorials,krtkush.github.io,238,https://krtkush.github.io/2016/07/08/android-recyclerview-grouping-data.html
This first article introduces Flutter (Google's cross-platform framework for mobile) and starts with a simple hello world app.,Flutter Intro,Articles & Tutorials,medium.com,238,https://medium.com/@develodroid/flutter-i-intro-and-install-a8bf6dfcc7c8#.j2jpcrrse
"A big project in Android with several modules also has several Gradle files that need to be configured, and that´s a tedious task.",How to add Gradle dependencies using ‘foreach’,Articles & Tutorials,hackernoon.com,238,https://hackernoon.com/android-how-to-add-gradle-dependencies-using-foreach-c4cbcc070458#.kn9f0f4vr
The tools and features developers are using to increase app engagement.,Best practices to improve app engagement,Articles & Tutorials,android-developers.googleblog.com,238,https://android-developers.googleblog.com/2016/12/important-best-practices-to-improve-app-engagement.html
Anshul Jain explains best practices of writing the test cases using Espresso. These practices will apply on both unit and instrumentation tests.,The Do’s and Don’ts of Writing Test cases in Android,Articles & Tutorials,blog.mindorks.com,238,https://blog.mindorks.com/the-dos-and-don-ts-of-writing-test-cases-in-android-70f1b5dab3e1#.dywbzpl9o
Egor Andreevici provides step by step instructions for writing an Android Things app to interact with a Pimoroni Rainbow HAT.,Making Rainbow HAT Work with the Android Things,Articles & Tutorials,blog.egorand.me,238,https://blog.egorand.me/making-rainbow-hat-work-with-the-android-things-2/
"Previously Mark Allison looked at how to record audio to a file on a device, and now he turns to audio playback, and applying the all important audio transformations.",Christmas Voice – Part 2,Articles & Tutorials,blog.stylingandroid.com,238,https://blog.stylingandroid.com/christmas-voice-part-2/
Carl Whalley's intro to Android Things and what it can do.,Will Android do for the IoT what it did for mobile?,Articles & Tutorials,medium.com,238,https://medium.com/@carl.whalley/will-android-do-for-iot-what-it-did-for-mobile-c9ac79d06c#.igp2o5de2
Pablo A. Martínez shares how to set up a Jenkins server with Docker for SQLServer and SonarQube.,Set up a CI server for Android dev,Articles & Tutorials,medium.com,238,https://medium.com/@pamartineza/how-to-set-up-a-continuous-integration-server-for-android-development-ubuntu-jenkins-sonarqube-43c1ed6b08d3#.dudfzjl19
"Join the Kobiton Beta and test your mobile app on the devices you need, when you need them. Automatically generated activity logs help you track your progress and identify issues faster whether you are manually testing or running automated scripts. Sign up now and start testing in minutes.",Test your Mobile App on Real Devices for Free,Sponsored,www.kobiton.com,238,https://www.kobiton.com?utm_source=Android%20Weekly&utm_medium=Newsletter%20Sponsorship&utm_campaign=Android%20Weekly%2010.30%20Placement&utm_content=Beta%20Message
