description,title,section,site,issue_num,link
"This post guides you on how to use ConstraintLayout in comparison to  RelativeLayout or LinearLayout, what you should look for and what are the new awesome features, with plenty of examples.",Guide to ConstraintLayout,Articles & Tutorials,medium.com,234,https://medium.com/@loutry/guide-to-constraintlayout-407cd87bc013#.yeaek7omp
A step-by-step introduction to the cross-platform React Native framework that goes deeper than the React Native documentation and provides live examples.,React Native Express,Articles & Tutorials,www.reactnativeexpress.com,234,http://www.reactnativeexpress.com/
Kamil Krzyk presents a solution for handling AVDs during our Android test sessions at Azimo using fastlane.,Managing Android Virtual Devices during test session,Articles & Tutorials,medium.com,234,https://medium.com/azimolabs/managing-android-virtual-devices-during-test-session-98a403acffc2#.z7ik83xgf
In this post by Said Tahsin Dane you'll learn why you can live without WeakReferences and still avoid memory leaks.,You don’t have to use WeakReference to avoid memory leaks,Articles & Tutorials,medium.com,234,https://medium.com/google-developer-experts/weakreference-in-android-dd1e66b9be9d#.ppwaguxq2
Here's a cheat-sheet that gives an overview and applies the tenets of the Effective Java book to Android development.,Effective Java for Android,Articles & Tutorials,medium.com,234,https://medium.com/rocknnull/effective-java-for-android-cheatsheet-bf4e3433889a#.xt6omljkt
"In this blog post by the Hypertrack team you'll learn about the options when scheduling a task in Android. You'll learn about AlarmManager, Handler and JobScheduler and that all of them have a separate interface. Eventually they'll introduce a library named Smart-Scheduler that makes scheduling a task very easy.",Scheduling tasks in Android made easy,Articles & Tutorials,blog.hypertrack.io,234,https://blog.hypertrack.io/2016/12/01/scheduling-tasks-in-android-made-easy/
While messengers and bots are on the rise sticker graphics will get more and more important. And everyone love stickers! In this post you'll learn how to put some text on some graphics.,How to create beautiful text stickers for Android,Articles & Tutorials,medium.com,234,https://medium.com/uptech-team/how-to-create-beautiful-text-stickers-for-android-10eeea0cee09
Chiu-Ki Chan shares steps we can take to make the Android developer community more equitable.,Elite Worship,Articles & Tutorials,blog.sqisland.com,234,http://blog.sqisland.com/2016/12/elite-worship.html
Product flavors is a powerful feature of the gradle plugin in Android Studio and is used mostly when building apps. In this post Sahil Dave shows how to add product flavors to libraries as well.,Product Flavors for Android Libraries,Articles & Tutorials,medium.com,234,https://medium.com/@sahildave/product-flavors-for-android-library-d3b2d240fca2#.n9h68h420
"Facebook shares Keyframes, a library that is able to export and play back After Effects animations while addressing the a set of constraints specific to mobile devices.","Keyframes: Delivering scalable, high-quality animations",Articles & Tutorials,code.facebook.com,234,https://code.facebook.com/posts/354469174916519
"Tony Owen wanted to try out SQLDelight, a library (and IntelliJ plugin) that generates Java models based off of SQL statements. It took a bit to understand the concepts, so here’s his getting started guide.",SQLDelight: Getting Started,Articles & Tutorials,medium.com,234,https://medium.com/@tonyowen/sqldelight-getting-started-67054fe51306#.o4s1npfex
"Jon F. Hancock proposes that we write smarter ViewHolders. He starts with a dumb ViewHolder and an Adapter that has too much work to do, then refactors it step by step.",Your ViewHolders are Dumb. Make ’em Not Dumb,Articles & Tutorials,medium.com,234,https://medium.com/@jonfhancock/your-viewholders-are-dumb-make-em-not-dumb-82e6f73f630c#.9ql9lcrsi
"Alex Lockwood's blog post covers several different techniques that you can use to create beautiful icon animations. The best way to learn is by example, so as you read through the post you’ll encounter interactive demos highlighting how each technique works.",An Introduction to Icon Animation Techniques,Articles & Tutorials,www.androiddesignpatterns.com,234,http://www.androiddesignpatterns.com/2016/11/introduction-to-icon-animation-techniques.html
"OkLog 2.0 is now able to show all of the network request and response data that is printed to logcat by OkHttp’s own Logging Interceptor, which OkLog is inspired and based on.",OkLog 2.0 — improved Android network logging,Articles & Tutorials,medium.com,234,https://medium.com/@simonpercic/oklog-2-0-improved-android-network-logging-a72b2ffe4c66#.tp6fbkh6j
Mario Viviani takes a closer look into the Presenter class to define the look and feel of the Leanback-enabled app without editing the underlying data structure.,How to Build an Android App for Fire TV (Part 4),Articles & Tutorials,medium.com,234,https://medium.com/amazon-appstore/developing-for-the-living-room-how-to-build-an-android-app-for-fire-tv-part-4-cbe572a6f1e6#.ae4guu5fj
"Hired puts the power back in your hands, by having companies apply to you, not the other way around, so that you only talk to companies you're interested in.",Don't Get Frustrated - Get Hired,Sponsored,hired.com,234,http://hired.com/?utm_source=newsletters&utm_medium=androidweekly&utm_campaign=q4-16-dont-get-frustrated-get-hired
Enhance your app with a photo editor with plenty of features and styles. The SDK is fully customizable - within minutes.,Photo Editor SDK,Sponsored,www.photoeditorsdk.com,234,https://www.photoeditorsdk.com/
"At eero, we work to make a simple and effective product that improves people’s lives. Building and perfecting our mobile application is one of the key ways we make this happen. As an engineer at eero, you will play a lead role in creating new features, improving our build process, and designing UI.",Senior Android Engineer,Jobs,"San Francisco, CA",234,https://eero.com/jobs
