description,title,section,site,issue_num,link
"Making a ListView scroll smoothly is a bit of a black art for Android developers, but here are a few simple rules.",Protip: Un-jank Your Android ListView,Articles & Tutorials,nickbradbury.com,80,http://nickbradbury.com/2013/12/05/un-jank-your-android-listview/
"In this presentation, Arno Puder is an Associate Professor at the San Francisco State University, will describe a technique how certain Java-based Android applications can be cross-compiled to pure HTML5 using the two Open Source projects XMLVM and Emscripten.",Cross-Compiling Android Apps to HTML5,Articles & Tutorials,air.mozilla.org,80,https://air.mozilla.org/cross-compiling-android-apps/
"Russell Collins work over the last 3 years has included building a device lab, deploying a Jenkins CI system, and evangelizing its use among the various product teams",Enterprise scale live device test automation,Articles & Tutorials,everybodytests.blogspot.com,80,http://everybodytests.blogspot.com/2013/11/enterprise-scale-live-device-test.html
Tim Roes benchmarks the new Chrome-based WebView in 4.4 KitKat.,Old Webview vs. Chromium Webview,Articles & Tutorials,www.timroes.de,80,https://www.timroes.de/2013/11/23/old-webview-vs-chromium-webview/
"In this concluding article Mark Allison takes a look in to why the ChangeBounds transition has limitations, and some potential work arounds.",Transition Animations – Part 4,Articles & Tutorials,blog.stylingandroid.com,80,http://blog.stylingandroid.com/archives/2191
Charles Monge takes a look at how RxJava can be used in Scala Android development.,RxJava on Android with Scala => AWESOME,Articles & Tutorials,pommedeterresautee.blogspot.com,80,http://pommedeterresautee.blogspot.com/2013/11/rxjava-on-android-with-scala-awesome.html
"SFX Entertainment and Arc90 are looking for an Android Developer to help design and build a brand new music platform. There are opportunities to be involved in other areas of the platform as well (iOS, web, design, Clojure services, data science). Location: New York & Remote-friendly. Just write an email: brianb@arc90.com",Android Developer @ SFX Entertainment and Arc90,Jobs,arc90.com,80,http://arc90.com/
"We're hiring a mobile engineer to build innovative Android apps. We're building the platform & tools that are changing a massive industry & looking for talented people to join our team. Have solid experience with client-side Java & the Android SDK? Let's talk. Location: San Francisco, CA.",Senior Android Mobile Engineer @ Eventbrite,Jobs,hire.jobvite.com,80,https://hire.jobvite.com/j?cj=okioXfwH&s=AndroidWeekly
"Ravindra Kumar has created a sample android starter project to demonstrate the integration of the following tools:Automation: GradleTesting: Android Testing Framework, Robotium, Roboelectric (JUnit, Instrumentation)Continuous Integration: TravisCI",Android Gradle Starter Project,Libraries & Code,github.com,80,https://github.com/ravidsrk/AndroidGradleStarter
"Sprinkles is a boiler-plate-reduction-library for dealing with databases in android applications. Sprinkles does lets SQL do what it is good at, making complex queries. Sprinkles helps you with things such as inserting, updated and destroying models, Sprinkles will also help you with the tedious task of unpacking a cursor into a model. Sprinkles actively supports version 2.3 of android and above but it should work on older versions as well.",Sprinkles,Libraries & Code,github.com,80,https://github.com/emilsjolander/sprinkles
"Android Developer Days is reloading not only for 2014 but also for you in order to expand the vision of attendees. Android Developer Days is going to take place in Ankara, Turkey on May 16/17. It is again free and it is open to everyone.Call for papers is open now.",ADD is reloading for 2014 and also for you!,News,www.androiddeveloperdays.com,80,http://www.androiddeveloperdays.com/add-is-reloading-not-only-for-2014-but-also-for-you/
"A nice, free for personal use Wordpress theme to use on your Android developer blog!",Android WordPress Theme,Tools,www.themeshock.com,80,http://www.themeshock.com/android-wordpress-theme/
"* The experimental ""Direct Gradle Invocation"" mode is now the default* Improved error diagnostics* Improved SDK management* Layout rendering sandbox* RTL Support Improvements* New templates for adding custom views, services, broadcast receivers, fragments, daydreams, etc* Several new Lint checks",Android Studio 0.3.7 Released,Tools,sites.google.com,80,https://sites.google.com/a/android.com/tools/recent/androidstudio037released
Join AppThwack's Trent Peterson as he demystifies Android testing with a review of automation strategy and testing tools.,Testing for Android,Videos,www.youtube.com,80,https://www.youtube.com/watch?v=Od9l-OGAXC8
"The yearly mdevcon conference for mobile developers is looking for android speakers on technical topics. You can submit talks until December 22nd. Selected speakers get full access to the conference; hotel and travel (to Amsterdam) will be covered too. We are also giving away a conference day ticket to Android Weekly readers! To win, promote this newsletter, mdevcon or this contest on social media. Send a link to your post to team@mdevcon.com to enter the raffle!",Mdevcon looking for android speakers,Specials,mdevcon.com,80,http://mdevcon.com/posts/2013/10/17/call-for-papers-2014/
