description,title,section,site,issue_num,link
Josias Sena's simplified tutorial on how to unit test the “oh so amazing” MVP architecture pattern that many of us try to follow.,Testing MVP using Espresso and Mockito,Articles & Tutorials,josiassena.com,254,https://josiassena.com/testing-mvp-using-espresso-and-mockito/
Are you going to create a Gradle plugin in Kotlin? Check out these useful tips!,How to Create Gradle Plugin in Kotlin,Articles & Tutorials,www.thedroidsonroids.com,254,https://www.thedroidsonroids.com/blog/how-to-create-gradle-plugin-in-kotlin/
"In order to take full advantage of Kotlin, we have to revisit some best practices we got used to in Java. Many of them can be replaced with better alternatives that are provided by Kotlin.",Idiomatic Kotlin. Best Practices.,Articles & Tutorials,blog.philipphauer.de,254,https://blog.philipphauer.de/idiomatic-kotlin-best-practices/
"A friend of Brendan Fahy's recently asked him for some advice about interviewing Android developers, which he ended up writing down for everyone to read.",Interviewing Android Developers,Articles & Tutorials,medium.com,254,https://medium.com/@brendan_fahy/interviewing-android-developers-435ce69b06fa
Zarah Dominguez explains how to get into presenting at your local Droidcon or other event.,All You Need is Just a Little Patience,Articles & Tutorials,zdominguez.com,254,http://zdominguez.com/2017/04/17/all-it-takes-patience.html
"Sylvain Galand introduces Mirror, a Java library allowing you to write interfaces with annotations - à la Retrofit - to avoid the pain of the reflection API.",Mirror: Easy Reflection for Java and Android,Articles & Tutorials,medium.com,254,https://medium.com/genymobile/mirror-easy-reflection-for-java-and-android-923f54b1f165
This tutorial is all about in app navigation in React Native.,Navigation and Styling with React Native,Articles & Tutorials,developerlife.com,254,https://developerlife.com/2017/04/15/navigation-and-styling-with-react-native/
Michael Yotive looks at Fragments in 2017 and what options exist if you want to avoid them.,Fragments: The Solution to (and Cause of) All of Android’s Problems,Articles & Tutorials,news.realm.io,254,https://news.realm.io/news/michael-yotive-state-of-fragments-2017/
"Coltin Caverhill describes Yelp's CI/CD setup on a dedicated cluster of AWS machines. These machines run JUnit tests, static analysis, build APKs, merge code, and send notifications.",Continuous Integration on Android,Articles & Tutorials,engineeringblog.yelp.com,254,https://engineeringblog.yelp.com/2017/04/continuous-integration-on-android.html
Robert Simoes shares Gradle task to archive APKs once built through Android Studio.,A Groovy Script to Save Them All,Articles & Tutorials,medium.com,254,https://medium.com/@RobertSimoes/a-new-devs-guide-to-google-play-sanity-4-a-groovy-script-to-save-them-all-456a12672886
"VR has the potential to provide an entirely new perspective on people, places, and things. Shazia Makhdumi wants to encourage the developer community to push the envelope of innovation for VR, particularly in inspiring learning and creativity.",Inspiring learning and creativity with VR,Articles & Tutorials,medium.com,254,https://medium.com/googleplaydev/inspiring-learning-and-creativity-with-vr-7ef2b8fb8d59
"Stop struggling with long build times and unusable tools. JRebel For Android is now FREE! Yes, you heard us right.",Your build took how long?!,Sponsored,zeroturnaround.com,254,https://zeroturnaround.com/software/jrebel-for-android/free/?utm_source=androidweekly&utm_medium=promoted_post&utm_campaign=jrae&utm_content=free
"Kobiton is the mobile device cloud platform you need to manage the devices you own and access the devices you want. From manual to automation testing, Kobiton gives you one view of all your testing history. Sign up to start your free 15 day trial and start testing on real devices!",Kobiton: Your Complete Mobile Device Lab Solution,Sponsored,www.kobiton.com,254,https://www.kobiton.com/?utm_source=Android%20Weekly%204.23&utm_medium=Newsletter%20Sponsorship&utm_campaign=Android%20Weekly%204.23%20placement&utm_term=Mobile%20Device%20Lab&utm_content=Production
"Buddybuild is the continuous integration & deployment platform trusted by companies like Slack, Meetup, Firefox to reliably build, test & deploy their mobile apps. It saves you the time required to setup & operate a CI / CD system so you can stay focused on crafting apps users love. See why 1000s of companies love buddybuild.",Buddybuild - a CI & CD built for Android developers,Sponsored,www.buddybuild.com,254,https://www.buddybuild.com/?androidweekly0217
