description,title,section,site,issue_num,link
"In this post, Paul Trebilcox-Ruiz goes over using the new Android TV controller in the context of a simple (i.e. it works, but isn't polished or something you'd spend hours playing) Asteroids-esque OpenGL game.",Getting Started with the Gamepad Controller for Android TV,Articles & Tutorials,ptrprograms.blogspot.com,122,http://ptrprograms.blogspot.com/2014/09/getting-started-with-gamepad-controller.html
One of the many additions being introduced in Android-L is a new library for extracting key colors from bitmaps. In this short series Mark Allison will take a look at the new Palette library and write a simple app which will extract key colors from images and display them over the selected image.,Palette – Part 1,Articles & Tutorials,blog.stylingandroid.com,122,https://blog.stylingandroid.com/palette-part-1/
"For developers using the Android Wear APIs in Google Play services, it is important to correctly handle all the error conditions that can occur on legacy phones or when users do not have a wearable device. This post describes the best practice in handling error conditions with the GoogleApiClient connect() method.",Tips for Error Handling with Android Wear APIs,Articles & Tutorials,android-developers.blogspot.com,122,http://android-developers.blogspot.com/2014/10/tips-for-error-handling-with-android.html
Here's a thorough look at using Square's Retrofit library for your API calls. Many tips and tricks are included.,A Smart Way to Use Retrofit,Articles & Tutorials,blog.robinchutaux.com,122,http://blog.robinchutaux.com/blog/a-smart-way-to-use-retrofit/
Taylor Ling shares some ingredients to make an awesome app.,Ingredients of Awesome app v2 - Droidcon Paris,Articles & Tutorials,speakerdeck.com,122,https://speakerdeck.com/taylorling/ingredients-of-awesome-app-v2-droidcon-paris
"In part 1, Dan Lew went over the basic structure of RxJava. In part 2, he showed you how powerful operators could be. Here in part 3 are some of the other benefits that come along with the RxJava framework which should seal the deal.","Grokking RxJava, Part 3: Reactive with Benefits",Articles & Tutorials,blog.danlew.net,122,http://blog.danlew.net/2014/09/30/grokking-rxjava-part-3/
"Qualcomm® Hexagon™ SDK is designed to allow deep access for customization of the Hexagon DSP within the Qualcomm® Snapdragon™ platform. Tap into hardware-based multimedia features to build a premium, interactive UX in less time versus the time typically spent using source code modification.",Optimize rich mobile multimedia performance,Sponsored,developer.qualcomm.com,122,https://developer.qualcomm.com/access-tips-tools-for-mobile-app-development?utm_source=AndroidWeekly&utm_medium=banner&utm_content=Link+85x85&utm_campaign=Phase2+20141005
"Wouldn't it be nice if companies applied to you? On Hired, that's exactly how it works. Android developers are in demand, so let us introduce you to 1,300+ companies in one week. Join today.","Meet 1,300+ Companies in One Week on Hired!",Sponsored,hired.com,122,https://hired.com/?utm_source=newsletters&utm_medium=androidweekly&utm_campaign=n-sept_14-androidw&utm_content=1200
"The Parse Android SDK allows you to store data, manage users, send push notifications, track analytics, and more in just a few lines of code. Focus on your users, not server code with the complete mobile backend solution in Parse.",Building Android Apps Faster with the Parse Cloud,Sponsored,www.parse.com,122,https://www.parse.com/products/android?utm_source=android&utm_medium=newsletter&utm_campaign=parseandroid
"Material Design immediately felt so strikingly beautiful and enchanting to Raveesh Bhalla. The developer in him was worried though: he knew immediately that he was going to have a lot of work to do before Google shipped the L Release. However, the designer in him was excited. Material Design felt elegant, polished, yet simple and obvious.",Understanding Material Design - Part 1,Design,medium.com,122,https://medium.com/@raveeshbhalla/understanding-material-design-4f9a59b1a63e
"It’s critically important to understand that Material Design animations and transitions aren’t present just for the glitz. They are governed by a set of guidelines, the goal of which is probably best summarized by one of the Material Design principles. Read on for details from Raveesh Bhalla.",Understanding Material Design - Part 2,Design,medium.com,122,https://medium.com/@raveeshbhalla/understanding-material-design-cf2d60a16de3
"As an Engineering Manager for Mutual Mobile’s Android department, you will be a key player in the definition and execution of company goals. You will define strategies to grow and strengthen the Android team. You will be a leader in the development of software projects on the Android platform.","Engineering Manager, Android",Jobs,"Austin, Texas",122,https://mutualmobile.workable.com/j/3858E35DBE
"We're looking for more Android developers to help us get a very ""real world"" problem for the international agricultural industry solved once and for all. This is a rare opportunity to earn equity on a top-notch team with a proven plan at the earliest stages.",Remote Developers for Agricultural Tablet App,Jobs,"Boston, Chicago, and New Zealand",122,http://www.onfarminnovations.com
"We are looking for experienced Android engineers to join our team in Zurich, as part of Numbrs. Come and help us to revolutionise the banking industry.Zurich is at the technological forefront, much like our cutting edge banking app Numbrs.",Android Engineer,Jobs,"Zurich, Switzerland",122,https://www.centralway.com/en/careers/omxvZfw7
"We are looking for an Android Developer to be at the cutting edge of mobile tech at App Annie, driving forward our presence on Android by developing our portfolio of apps. App Annie is the global industry leader in app store market intelligence and analytics. We'd love to hear from you!",Android Engineer - App Annie,Jobs,"Utrecht, The Netherlands",122,https://hire.jobvite.com/j?cj=oXJlZfwK&s=Android_Weekly
Android Wear codelab for the GDG OSU Stillwater: This codelab was developed by Marcus Gabilheri to be used in the GDG OSU Stillwater I/O Extended event.,Android-Wear-Codelab,Libraries & Code,github.com,122,https://github.com/fnk0/Android-Wear-Codelab
"Taylor Ling was inspired by Android developers/designers that he met over the past years; every of them are passionate about everything inside the Android - the API, the framework, the design patterns etc., and they always kept reminding me that they are really into it and they are the experts. So this T-shirt is for every one of them - the experts.",Android T-Shirt Collection #02,News,teespring.com,122,http://teespring.com/android02
"Google just released a set of Android Auto developer documents to developer.android.com, detailing more of Google's in-car platform and giving developers a better sense of the system's capabilities.","Android Auto developer docs show off more UI, detail 3rd-party apps",News,arstechnica.com,122,http://arstechnica.com/gadgets/2014/09/android-auto-developer-docs-show-off-more-ui-detail-3rd-party-apps/
There's often a communication gap between Android developers and designers. This talk introduces basic UI concepts and reveals the simple patterns that exist within well designed user experiences.,Android UI Design Patterns & Anti-Patterns,Videos,www.youtube.com,122,https://www.youtube.com/watch?v=dslwDMD0IrU
