description,title,section,site,issue_num,link
"Well, this is Issue #200! And we want to say Thank You! Without you, we wouldn't have existed so long. Android Weekly is about four and a half years old and we're close to 40000 email subscribers! We love your awesome feedback and support via Twitter, Facebook and G+. Thank you so much for being such a great community! ",Thank you!,Articles & Tutorials,androidweekly.net,200,http://androidweekly.net
Android team recently released Android N Preview with many new improvements including Java 8 support by the Jack compiler. In this blog post Sergii Zhuk checks what it actually means for Android developers and how to try new language features.,Java 8 in Android N Preview,Articles & Tutorials,medium.com,200,https://medium.com/@sergii/java-8-in-android-n-preview-76184e2ab7ad#.lpqzfetrm
rxlint is currently a single lint rule that detects a subscription without a handler for onError(). Adding rxlint to your project is easy. ,Rxlint: an Android lint rule for RxJava code ,Articles & Tutorials,www.littlerobots.nl,200,http://www.littlerobots.nl/blog/RxLint-a-lint-rule-for-RxJava/
Sebastiano Poggi shares a more automated way to share Android Studio settings among team members.,Share the settings with the whole team ,Articles & Tutorials,medium.com,200,https://medium.com/sebs-top-tips/share-the-settings-with-the-whole-team-android-studio-protip-6-3cce16eb2ea4#.r6d18pw9p
"Testing quite often is one of the most neglected aspect in many Software projects, and in Android this has been particularly a common issue since the beginning of the platform. David Guerrero shares a good approach for writing test coverage.",A beginners guide to an effective Android testing strategy,Articles & Tutorials,davidguerrerodiaz.wordpress.com,200,https://davidguerrerodiaz.wordpress.com/2016/03/04/a-beginners-guide-to-an-effective-android-testing-strategy/
"The NimbleDroid team has picked up on a few tricks that help prevent monolithic lags in Android apps, boosting fluidity and response time. ",Why Is ClassLoader.getResourceAsStream So Slow?,Articles & Tutorials,blog.nimbledroid.com,200,http://blog.nimbledroid.com/2016/04/06/slow-ClassLoader.getResourceAsStream.html
"If you’ve ever developed an Android app, chances are that your app has loaded some data from a remote server. What options do you have to inspect network responses when using Retrofit? Simon Percic shares a nice technique.",Effortless network response logging on Android,Articles & Tutorials,medium.com,200,https://medium.com/@simonpercic/effortless-network-response-logging-on-android-cedf0ebbdae1#.p5qvbt321
Mateusz Budzar tries a different approach to explain what RxJava is and how to use it.,RxJava - the production line,Articles & Tutorials,www.thedroidsonroids.com,200,http://www.thedroidsonroids.com/blog/android/rxjava-production-line/
"In his last article, Ryan Harter gave a basic introduction to AutoValue, the code generating annotation processor that makes immutable value types in Java easy. Now he takes a bit of a deeper look at AutoValue and how it works.",A Deeper Look at AutoValue,Articles & Tutorials,ryanharter.com,200,http://ryanharter.com/blog/2016/04/08/autovalue-deep-dive/
Part 7 of the series provides an example of Higher-Order functions and passing a lambda expression as parameter in the Kotlin language.,Keddit — Part 7: Higher-Order functions & Lambdas,Articles & Tutorials,medium.com,200,https://medium.com/@juanchosaravia/keddit-part-7-infinite-scroll-higher-order-functions-lambdas-3a11fbd5090e#.405rw6zgz
"These slide focus on analyzing the 65536 method limit from a pragmatic and down-to-earth perspective for developers. You will get to understand the problem and its possible solutions, each one of them presented with pros and cons.",To ∞ (~65K) and beyond!,Articles & Tutorials,speakerdeck.com,200,https://speakerdeck.com/dextor/to-65k-and-beyond
A conference about our favorite Green little robots? In sunny Italy? Jeroan Mols shares a recap of what he learned at DroidconIT,Droidcon Italy recap,Articles & Tutorials,jeroenmols.com,200,http://jeroenmols.com/blog/2016/04/08/droidconit/
If every app updates their contents all the time it would be a huge problem since turning radio on and off would drain the battery a lot. In this post by the BigNerdRanch guys you'll learn how to optimize the battery life by batching tasks using the GcmTaskService.,Optimize Battery Life with Android's GCM Network Manager,Articles & Tutorials,www.bignerdranch.com,200,https://www.bignerdranch.com/blog/optimize-battery-life-with-androids-gcm-network-manager/
"Android developers, it's time to boost your productivity! Greenhouse is a cloud-based continuous integration service that builds, tests and distributes your apps for every commit without any complicated configuration or setup. We help you build higher quality apps that are delivered to end-users faster.",Hassle-free Continuous Integration for Mobile Apps,Sponsored,greenhouseci.com,200,http://greenhouseci.com/?utm_source=androidweekly
"Android developers are in demand, so shouldn't companies apply to you? On Hired, that's exactly how it works. Get 5+ job offers from companies like Uber, Stripe, and Facebook with 1 application. Join Hired today and get a 1k bonus when you get a job!",Hired - The Marketplace for Android Developer Jobs,Sponsored,hrd.cm,200,http://hrd.cm/1JOwv92
"The Imgly PhotoEditor SDK provides a solution for developers seeking to add powerful, full-featured photo editing to their Android apps. The super sleek image editing UI and high performance, GPU accelerated processing guarantee an editing experience your users will love.",PhotoEditor SDK for Android,Sponsored,www.photoeditorsdk.com,200, https://www.photoeditorsdk.com/?utm_source=Newsletter%20&utm_medium=Android%20Weekly%20&utm_campaign=Android%20Weekly%20Sponsored%20Link%20Issue%20200
"Centralway’s vision is to create the world’s leading mobile banking platform. Therefore, we are looking for highly skilled Android Engineers, who are interested in changing the future of mobile banking with us.","Software Engineer, Android",Jobs,Zürich,200,https://www.centralway.com/en/careers/open-positions/details#oOgFZfws
MetaBrite is using data analysis to change how food is used worldwide. We are offering an opportunity to work with a group of brilliant technologists and successful business executives who are passionate about impacting the lives of real people on a global scale.,Android Developer,Jobs,"Seattle, WA",200,http://www.metabrite.com/jobs/android-developer/
"Changing the world is all in a day's work at Apple. If you love innovation, here's your chance to make a career of it. You'll work hard. But the job comes with more than a few perks. Apple has a world-class reputation for product quality and we need your help to keep those high standards in our Android Applications.",Android Applications QA Engineer - Apple,Jobs,"Cupertino, CA",200,https://ars2.equest.com/?response_id=5b136eb36cf3a0f4dab3b33c81035a11
"Changing the world is all in a day's work at Apple. If you love innovation, here's your chance to make a career of it. You'll work hard. But the job comes with more than a few perks. Imagine what you could do at Apple, where great ideas have a way of becoming great products, services, and customer experiences very quickly.",Applications SW Engineer - Android - Apple,Jobs,"Cupertino, CA",200,https://ars2.equest.com/?response_id=6c106dbdbb26bece33274d74492e4144
"Khan Academy is on a mission to provide a free, world-class education for anyone, anywhere. See the impact you can make at http://khan.co/ka_stories and come help build apps to deliver free high-quality learning content using the latest Android technologies (RxJava, Dagger, Retrofit, etc)",Mobile Developer,Jobs,"Mountain View, CA - remote possible",200,http://grnh.se/2cmief
