description,title,section,site,issue_num,link
Aspect-oriented programming entails breaking down program logic into “concerns” (cohesive areas of functionality). This article takes a close look at how this is possible on Android.,Aspect Oriented Programming in Android,Articles & Tutorials,fernandocejas.com,114,http://fernandocejas.com/2014/08/03/aspect-oriented-programming-in-android/
A lengthy post by the guys at Bromium about how to exploit the addJavascriptInterface API.,Remote code execution on Android devices,Articles & Tutorials,labs.bromium.com,114,http://labs.bromium.com/2014/07/31/remote-code-execution-on-android-devices/
"This blog post show you how to do build variations with gradle. The different colors example is a little bit esoteric but it shows the workflow. You can use build variations to have a development, staging and production version that targets the corresponding backends.",Build Variations using Gradle and Resource Folders,Articles & Tutorials,ptrprograms.blogspot.de,114,http://ptrprograms.blogspot.de/2014/08/build-variations-using-gradle-and.html
In this tutorial you'll learn how to setup your development environment for Android Wear.,Android Wear: Installation + Setup,Articles & Tutorials,www.technotalkative.com,114,http://www.technotalkative.com/android-wear-part-1-installation-setup/
"The second part about Android Wear development: A simple ""Hello World"".",Android Wear: Hello World,Articles & Tutorials,www.technotalkative.com,114,http://www.technotalkative.com/android-wear-part-2-hello-world/
Android Face Cropper is a little UI helper that assists your users to create beautiful profile images.,Android Face Cropper,Articles & Tutorials,lafosca.cat,114,http://lafosca.cat/android-face-cropper/
In this tutorial by Big Nerd Ranch you'll learn how to create a floating action button.,Floating Action Buttons in Android L,Articles & Tutorials,www.bignerdranch.com,114,http://www.bignerdranch.com/blog/floating-action-buttons-in-android-l/
In this tutorial you'll learn how to create a media app for AndroidTV.,Creating a Media App for AndroidTV,Articles & Tutorials,ptrprograms.blogspot.com,114,http://ptrprograms.blogspot.com/2014/07/creating-media-app-for-androidtv.html
"In this second article in the series, Mark Allison looks at ways in which to control the look of a Ripple drawable.",Ripples – Part 2,Articles & Tutorials,blog.stylingandroid.com,114,http://blog.stylingandroid.com/archives/2726
Juhani Lehtimaki has been using an app that completely fails to understand some very basic user goals and I wanted to use it as a negative example of what kind of problems can be caused to your design when it is feature focused instead of user goal focused.,UI Patterns: On Importance of Supporting User Goals,Design,www.androiduipatterns.com,114,http://www.androiduipatterns.com/2014/08/on-importance-of-supporting-user-goals.html
"Over 1,000 companies compete for experienced Android Developers every week on Hired. From startups to public corporations, you'll get multiple, diverse job offers with salary & equity numbers upfront. No risk. All reward. Join today!",Apply Once & Get 5-15 Android Development Offers!,Jobs,"San Francisco, New York, Los Angles, Seattle",114,http://hired.com/?utm_source=newsletters&utm_medium=androidweekly&utm_campaign=n-july21_14-androidw_jobs
"We're looking for Android developers to help us get a very ""real world"" problem for the international agricultural industry solved once and for all. This is a rare opportunity to join a top-notch team with a proven plan at the earliest stages. (kevin@onfarminnovations.com)","Agricultural Industry, remote developers ",Jobs,"Boston, Chicago, New Zealand",114,http://www.onfarminnovations.com
It's a fun time to be building a ticketing app. Mobile ticketing right now is where photo sharing was four years ago — awful. We're changing that. Come join the team that is revolutionizing ticketing and event discovery and have fun doing it.,Android @ SeatGeek,Jobs,"New York City, NY",114,http://seatgeek.theresumator.com/apply/S7Xj3S/Android-Developer.html?source=androidweekly
Nice progress indicator effect.,FillingEffect,Libraries & Code,github.com,114,https://github.com/fedestyla/FillingEffect
"A charting library for Android. It contains the following chart types: LineChart, BarChart2D, BarChart3D, PieChart and ScatterChart. All the types come in different flavours.",MPAndroidChart,Libraries & Code,github.com,114,https://github.com/PhilJay/MPAndroidChart
Another charting library. It contains a LineChartView and a BarChartView. It doesn't look as feature complete as MPAndroidChart so maybe you developers join forces.,WilliamChart,Libraries & Code,github.com,114,https://github.com/diogobernardino/WilliamChart
Create simple Android forms. QMBForm is inspired by the iOS counterpart XMLForm.,QMBForm,Libraries & Code,github.com,114,https://github.com/quemb/QMBForm
Gradle plugin to prompt for Android release keystore passwords.,AndroidGradleSignPlugin,Libraries & Code,github.com,114,https://github.com/alexvasilkov/AndroidGradleSignPlugin
"A set of helper classes for using Square's Dagger with Android components such as Applications, Activities, Fragments, BroadcastReceivers, and Services.",fb Android Dagger,Libraries & Code,github.com,114,https://github.com/adennie/fb-android-dagger
A Gson TypeAdapterFactory which allows serialization of @AutoValue types. Apache 2 licensed.,A Gson TypeAdapterFactory,Libraries & Code,gist.github.com,114,https://gist.github.com/JakeWharton/0d67d01badcee0ae7bc9
"Amphitheatre is an Android TV app that connects with network shares, organizes and serves videos to any Android capable media player app.",Amphitheatre,Libraries & Code,github.com,114,https://github.com/jerrellmardis/Amphitheatre
"Google just released ADT 23.0.3 and Android Studio 0.8.6, which contains a small number of critical bug fixes. ",ADT Plugin for Eclipse 23.0.3 and Android Studio 0.8.6 Released,News,sites.google.com,114,https://sites.google.com/a/android.com/tools/recent/adtpluginforeclipse2303released
Neat little app from Guillaume Imbert that displays all the different #materialdesign colors from the Google design spec ,App for visualizing material design color palette,Tools,plus.google.com,114,https://plus.google.com/+KatherineKuanPlus/posts/4fiZ1D9du7a
The newest feature of our website rebuild is our conference list! You can now submit the link to an upcoming Android Development Conference or Event to our link list in the footer of our website. We'll check the entry and add the Conference  to our conference list http://androidweekly.net/conferences. It's totally free!,Submit Android Development Conferences,Events,androidweekly.net,114,http://androidweekly.net/#submit-stuff
