description,title,section,site,issue_num,link
"Dave Smith talks about the Bluetooth Low Energy (or LE) APIs now available in the Android framework, and show you how easy it is to add some really interesting capabilities to mobile applications using this technology. Bluetooth LE was introduced to the core Android framework in 4.3, or API Level 18.",Developing Bluetooth Smart Applications for Android,Articles & Tutorials,thenewcircle.com,81,https://thenewcircle.com/s/post/1553/bluetooth_smart_le_android_tutorial
Matthias Schaff shares part one of a small series of articles about the newest Android 4.4 Kitkat. The series is supposed to give you a deeper into the internals and changes of Kitkat from a developer/system developer perspective and it starts with the new runtime: ART,The new runtime: ART,Articles & Tutorials,plus.google.com,81,https://plus.google.com/+MatthiasSchaff/posts/U1jhMAv3d7R
"If you’re working with async processes, transparent error handling is a must for adequate user experience. This example is about calling a REST service, where error handling is particularly important: as networking is sensitive, it always requires some sort of retry, timeout and failure mechanism. RxJava is built for creating fault-tolerant apps, this tutorial will show you the basics.",RxJava and Android: error handling,Articles & Tutorials,howrobotswork.wordpress.com,81,http://howrobotswork.wordpress.com/2013/11/18/rxjava-and-android-error-handling/
An in depth article describing an automated User Acceptance Testing scenario using Gradle.,Getting Started With Android Testing,Articles & Tutorials,www.sage42.org,81,http://www.sage42.org/2013/11/25/getting-started-with-android-testing/
A light introduction by Ketan Parmar to the various Android-based smartwatch SDKs available.,Smart Watch App Development,Articles & Tutorials,www.kpbird.com,81,http://www.kpbird.com/2013/12/smart-watch-app-development.html
"Mark Allison starts a new series, this time looking at developing for the I'm watch Android smart watch.",Smart Watch – Part 1,Articles & Tutorials,blog.stylingandroid.com,81,http://blog.stylingandroid.com/archives/2205
"Beginning with Android 4.4 KitKat, Google has made a subtle change to the behavior of SecretKeyFactory. This change may break some applications that use symmetric encryption and meet all of the some conditions.",Changes to the SecretKeyFactory API in Android 4.4,Articles & Tutorials,android-developers.blogspot.com,81,http://android-developers.blogspot.com/2013/12/changes-to-secretkeyfactory-api-in.html
"Google released more tools to your game developer toolbox, including a new open source 2D physics library, as well as new features in Google Play game services offering, like a plug-in for Unity.",New Tools to Take Your Games to the Next Level,Articles & Tutorials,android-developers.blogspot.com,81,http://android-developers.blogspot.com/2013/12/new-tools-to-take-your-games-to-next.html
"Wearables DevCon is a groundbreaking event for designers, builders and developers of wearable computing devices and software.  Leading research analysts project 400 million devices to be sold annually by 2017.","Wearables DevCon, March 5-7, San Francisco",Sponsored,www.wearablesdevcon.com,81,http://www.wearablesdevcon.com
"We're hiring a mobile engineer to build innovative Android apps. We're building the platform & tools that are changing a massive industry & looking for talented people to join our team. Have solid experience with client-side Java & the Android SDK? Let's talk. Location: San Francisco, CA.",Senior Android Mobile Engineer @ Eventbrite,Jobs,hire.jobvite.com,81,https://hire.jobvite.com/j?cj=okioXfwH&s=AndroidWeekly
"Do you love the Android platform so much that your skin is turning green? Help us building the ultimate Android experience for our users. Location: Hamburg, Germany.",Android Developer @ Jimdo,Jobs,www.jimdo.com,81,http://www.jimdo.com/jobs/android-hero/
"As a Senior Game Developer you will build our amazing games and contribute to improve them daily. You need strong background in C++, solid understanding of 2D/3D graphics and math involved in computer graphics and previous game development experience. Location: Barcelona.",Senior Game Developer @ Social Point,Jobs,hire.jobvite.com,81,http://hire.jobvite.com/j/?aj=oA1fXfwx&s=androidweekly
PhoneHome is a standalone library that sends logs from remote Android devices to a central server for debugging.,PhoneHome,Libraries & Code,github.com,81,https://github.com/nebulabsnyc/PhoneHome
ColorArt is a library that uses an image to create a themed image/text display by extracting common and matching colors from a bitmap.,ColorArt,Libraries & Code,github.com,81,https://github.com/MichaelEvans/ColorArt
Custom shape ImageView using PorterDuffXfermode with paint shapes and SVGs,CustomShapeImageView,Libraries & Code,github.com,81,https://github.com/MostafaGazar/CustomShapeImageView
"Mirror provides live previews of Android layouts* Code layouts in Eclipse or Android Studio** Preview on real devices with Mirror, instantly* Save time, write better code",Live Android layout previews,Tools,jimulabs.com,81,http://jimulabs.com
"The Play images sanitizer cleans up or removes the status bar and software keys bar from your app's snapshots, so that they look good when previewed in the Play store",Play images sanitizer,Tools,android-screenshots.appspot.com,81,http://android-screenshots.appspot.com/
Presentation by Christopher Orr on build automation for Android using Jenkins CI at the Dutch Android User Group meetup on 27th of June. This talks gives an overview of the Jenkins continuous integration engine and how the Android Emulator plugin that Chris wrotes enables you to build your Android projects using Jenkins.,DutchAUG - Better Builds,Videos,www.youtube.com,81,https://www.youtube.com/watch?v=xa2Lx0mcdvI
"Geoff Matrangola delivers a session at AnDevCon to describe the differences between the old and new tool set, and how to best leverage the new capabilities and architecture of Gradle.",Migrating Your Apps to the New Gradle Build Process,Videos,thenewcircle.com,81,https://thenewcircle.com/s/post/1559/migrating_your_apps_to_the_new_gradle_build_process_geoff_matrangola_video
