description,title,section,site,issue_num,link
The Novoda team shares some tips to make your APK smaller to improve the end-users' install experience.,Leaner APKs with asset minification,Articles & Tutorials,www.novoda.com,208,https://www.novoda.com/blog/leaner-apks-with-custom-asset-minification/
"There are ways that memory can be leaked logically within Java. Ultimately, this means that your Android apps are still susceptible to wasting unnecessary memory and crashing as a result of out-of-memory (OOM) errors.",Eight Ways Your Android App Can Leak Memory,Articles & Tutorials,blog.nimbledroid.com,208,http://blog.nimbledroid.com/2016/05/23/memory-leaks.html
"Daniel Molinero Reguera introduces Dart & Henson, a library that generates a navigation layer and make it easy, convenient, fast and robust to navigate among your activities and services.",Better Android Intents with Dart & Henson,Articles & Tutorials,medium.com,208,https://medium.com/groupon-eng/better-android-intents-with-dart-henson-1ca91793944b#.7c55qxt5g
"Although still in alpha phase with some issues, Tamás Agócs shows how ConstraintLayout is a really useful tool. It can speed up the UI development and can also produce more efficient layouts.",ConstraintLayout on Android - How Ready Is It?,Articles & Tutorials,leaks.wanari.com,208,http://leaks.wanari.com/2016/05/31/constraintlayout-android/
Team Android at Basecamp recently passed a fairly big milestone — over 25% of the Basecamp 3 Android app code base now runs on Kotlin! Here they share a couple things they like about it.,Some of my favorite Kotlin features,Articles & Tutorials,m.signalvnoise.com,208,https://m.signalvnoise.com/some-of-my-favorite-kotlin-features-that-we-use-a-lot-in-basecamp-5ac9d6cea95#.1j516x7j9
"In this article, Roberto Orgiu explores another way to retain a running Observable.",Crunching RxAndroid — Part 9,Articles & Tutorials,medium.com,208,https://medium.com/crunching-rxandroid/crunching-rxandroid-part-9-37cfc28e2249#.usr05oeiz
"Drag-and-drop has been part of Android since 3.0 for single windows, but now, with multi-window support, drag-and-drop can work between apps… and that is where you need to be careful.",Be Careful of Drag-and-Drop on Android N,Articles & Tutorials,commonsware.com,208,https://commonsware.com/blog/2016/06/01/be-careful-drag-drop-android-n.html
"A lot of Android apps nowadays use RxJava as a foundation of the control flow for business logic. What if you go further and apply it everywhere, including View layer?",RxUi: Talking to Android View layer in a Reactive way,Articles & Tutorials,artemzin.com,208,http://artemzin.com/blog/rxui-talking-to-android-view-layer-in-a-reactive-way/
If you are an Android developer you probably have come to a point when you wanted to change font’s for items in you layouts. András Németh shares a great technique along with a GitHub sample.,Yet another way for applying fonts,Articles & Tutorials,medium.com,208,https://medium.com/@HackDdroid/yet-another-way-for-applying-fonts-and-more-350d45accf10#.u7snoefga
"Android developers, it's time to boost your productivity! Greenhouse is a cloud-based continuous integration service that builds, tests and distributes your apps for every commit without any complicated configuration or setup. We help you build higher quality apps that are delivered to end-users faster.",Hassle-free Continuous Integration for Mobile Apps,Sponsored,greenhouseci.com,208,http://greenhouseci.com/?utm_source=androidweekly
