description,title,section,site,issue_num,link
"The Design support library has improved with time, adding support for bottom sheets with the 23.2 release. In this article, you learn how to easily implement the bottom sheet pattern into your own apps.",Use Bottom Sheets With the Design Support Library,Articles & Tutorials,code.tutsplus.com,198,http://code.tutsplus.com/articles/how-to-use-bottom-sheets-with-the-design-support-library--cms-26031
"When the Android thread annotations such as @UiThread and @WorkerThread were announced, Michael Comella was excited. However, many months later, he felt the annotations didn’t work as well as he had hoped but didn’t know the exact cause. He decided to investigate why.",The Shortcomings of Android Thread Annotations,Articles & Tutorials,mcomella.xyz,198,http://mcomella.xyz/blog/2016/thread-annotations.html
"Google’s AutoValue library provides easy value types in Java through code generation and its forthcoming release has a powerful new feature: extensions. This talk introduces the extensions feature, cover useful extensions for Android, and offer tips for building your own.",AutoValue Extensions,Articles & Tutorials,jakewharton.com,198,http://jakewharton.com/presentation/2016-03-08-ny-android-meetup/
"This is the third post in an occasional series looking at the state of VectorDrawable support for Android. Google released Android Support Library 23.2 which, among other things contains the eagerly anticipated VectorDrawableCompat.",Vectors For All (finally),Articles & Tutorials,blog.stylingandroid.com,198,https://blog.stylingandroid.com/vectors-for-all-finally/
"In general, any method invocation that causes the main thread to hang for 16*N milliseconds will lead to N dropped frames. We call such methods hung methods. In this blog post, we’ll first look at a hung method example, then look into five lesser-known ways that may hang the main thread.",Five Lesser-Known Ways to Hang Your Main Thread,Articles & Tutorials,blog.nimbledroid.com,198,http://blog.nimbledroid.com/2016/03/21/ways-to-hang-main-thread.html
"SoundCloud recently open-sourced LightCycle, an Android library that helps break logic out of Activity and Fragment classes into small, self-contained components called LightCycles.",Open-sourcing LightCycle for Android,Articles & Tutorials,developers.soundcloud.com,198,https://developers.soundcloud.com/blog/Open-sourcing-LightCycle-for-Android
"This talk covers Airbnb’s experience adopting these new paradigms and technologies, including motivations, implementation difficulties, and lessons learned along the way. It also walks through production code examples, comparing imperative versus reactive approaches, and discusses their respective advantages and limitations.","Adopting RxJava on Airbnb Android, with Felipe Lima",Articles & Tutorials,realm.io,198,https://realm.io/news/kau-felipe-lima-adopting-rxjava-airbnb-android/
"Mark Allison has been sharing his knowledge of Android by writing weekly in-depth articles for our benefit. Please be sure to thank him on Twitter, G+ or this post. And hire him while he's still available!",The First Five Years,Articles & Tutorials,blog.stylingandroid.com,198,https://blog.stylingandroid.com/the-first-five-years/
Subjects are both an Observable and an Observer. Some features and capabilities may seem convenient but can quickly encourage anti-patterns. Thomas Nield writes about some issues you might run into.,RxJava - The Problem with Subjects,Articles & Tutorials,tomstechnicalblog.blogspot.com,198,http://tomstechnicalblog.blogspot.com/2016/03/rxjava-problem-with-subjects.html
"From time to time, the question or request comes up that one would really like to have his/her own reactive type. Even though RxJava's Observable has plenty of methods and extension points via lift(), extend() and compose(), one feels the Observable should have the operator xyz() or in some chains, the chain shouldn't allow calling uvw().",Advanced RxJava: Writing a custom reactive base type,Articles & Tutorials,akarnokd.blogspot.com,198,http://akarnokd.blogspot.com/2016/03/writing-custom-reactive-base-type.html
