description,title,section,site,issue_num,link
"Four years ago on 28th of October 2011 we send out the very first issue of Android Weekly to 16 subscribers! Now we have more than 32000 email subscribers and about 10000 followers on our social media channels. But there is no Android Weekly without you! So we, Sebastian, Gyuri and Martin, want to thank you, the bloggers, writers, podcasters, designers and all the other great people that are creating the incredible content to share with the Android development community. Keep up the good work!  And a big thank you to every subscriber and reader of our issues and for all the good feedback that we've got over the time. You are super awesome! ",Four years of Android Weekly - Thank you!,Articles & Tutorials,androidweekly.net,177,http://androidweekly.net
Dmytro Danylyk's presentation on how designers and developers can work together on designing a new app.,Planning Android Screens ,Articles & Tutorials,slides.com,177,http://slides.com/dmytrodanylyk/planning-android-screens#/
Joe Birch recaps his experiences at Droidcon London.,Things I did at Droidcon London,Articles & Tutorials,medium.com,177,https://medium.com/@hitherejoe/things-i-did-at-droidcon-london-3fa45d093f0a#.go5ofk566
"Saúl Molinero introduces the CoordinatorLayout from the Material support library, and shows how to achieve various scrolling effects with it.",Mastering the Coordinator Layout,Articles & Tutorials,saulmm.github.io,177,http://saulmm.github.io/mastering-coordinator/
"After browsing though other blog posts about how to publish an Android Library, Etienne Lawlor still found that there were some missing details and that all the information was in different places. So he describes the entire process in this post.",Creating and Publishing an Android Library,Articles & Tutorials,medium.com,177,https://medium.com/@etiennelawlor/the-complete-guide-to-creating-an-android-library-46628b7fc879#.fpcy9pvc7
"One of the cornerstones of Material design is meaningful motion between screens. These animations are supported in the form of the transitions framework, which allows us to animate transitions between Activities and Fragments",Fragment transitions with shared elements,Articles & Tutorials,medium.com,177,https://medium.com/@bherbst/fragment-transitions-with-shared-elements-7c7d71d31cbb#.4saqhbqoc
"ReactiveX is an API that focuses on asynchronous composition and manipulation of observable streams of data or events by using a combination of the Observer pattern, Iterator pattern, and features of Functional Programming. ",Getting Started with RxJava and Android,Articles & Tutorials,www.captechconsulting.com,177,http://www.captechconsulting.com/blogs/getting-started-with-rxjava-and-android
"Dependency Injection (DI) is a design pattern which has been around for while, but recently it has become more commonly used in the development of Android applications. DI allows developers to write code that has low coupling and which can therefore be easily tested.",Dependency Injection on Android,Articles & Tutorials,tech.just-eat.com,177,http://tech.just-eat.com/2015/10/26/dependency-injection-on-android/
Donn Felker contemplates the strengths and weaknesses of the Android platform.,Will the Real Android Please Stand Up,Articles & Tutorials,realm.io,177,https://realm.io/news/will-the-real-android-please-stand-up/
"In this series, Mark Allison will explore how to integrate and animate different elements of the AppBar to provide smooth UI and UX which implement material design style animations and transitions.",AppBar – Part 1,Articles & Tutorials,blog.stylingandroid.com,177,https://blog.stylingandroid.com/appbar-part-1/
The Place Picker Widget and Autocomplete component are two powerful features part of Google Play Services. This article takes a look at both of these components and how you can implement them in your applications.,Exploring Google Play Services: Place Picker & Autocomplete,Articles & Tutorials,medium.com,177,https://medium.com/@hitherejoe/exploring-play-services-place-picker-autocomplete-150809f739fe#.9ns7yi4oq
