description,title,section,site,issue_num,link
"This is the last issue for 2016, so we just wanted to say a big THANK YOU for your support, feedback and for being such an awesome community :) Happy holidays!",Thank You for an awesome year!,Articles & Tutorials,androidweekly.net,237,http://androidweekly.net/
"This article highlights recent additions to ConstraintLayout in Android Studio 2.3 (Beta): chains and ratios, as well as gives some general ConstraintLayout tips and tricks.",Building interfaces with ConstraintLayout,Articles & Tutorials,medium.com,237,https://medium.com/google-developers/building-interfaces-with-constraintlayout-3958fa38a9f7#.29e0n1i4v
Dave Smith created an electroinic candle using ObjectAnimator and Android Things.,Electronic Candle using Android Things,Articles & Tutorials,plus.google.com,237,https://plus.google.com/+DaveSmithDev/posts/4JN7ZaSKxaM
"ExoPlayer 2.1 is the first major update to ExoPlayer 2. In addition to a whole raft of bug fixes, ExoPlayer 2.1 adds significant pieces of new functionality. Some of the highlights are outlined here.",ExoPlayer 2.1 - What’s new,Articles & Tutorials,medium.com,237,https://medium.com/google-exoplayer/exoplayer-2-1-whats-new-2832c09fedab#.2ootaud1d
Can't use Kotlin for your Android app? Here are some tips and tricks for bringing similar capabilities to Java.,Living (Android) without Kotlin,Articles & Tutorials,hackernoon.com,237,https://hackernoon.com/living-android-without-kotlin-db7391a2b170#.rmkniwk7j
"Once again it’s Christmas at Styling Android towers, and it's time for a fun app for the holidays. It is a voice changer which allows you sound like either Santa Clause or, if you prefer, an Elf.",Christmas Voice – Part 1,Articles & Tutorials,blog.stylingandroid.com,237,https://blog.stylingandroid.com/christmas-voice-part-1/
This article describes how the Firebase SDK initializes itself without requiring a Context.,How does Firebase initialize on Android?,Articles & Tutorials,firebase.googleblog.com,237,https://firebase.googleblog.com/2016/12/how-does-firebase-initialize-on-android.html
"When a programming language, API, or design pattern is seductive  its cosmetic beauty hides its structural limitations.",Seductive Code,Articles & Tutorials,publicobject.com,237,https://publicobject.com/2016/12/19/seductive-code/
This tutorial will show you how you can architect your Android Things applications to make testing much easier.,Testing Android Things – Unit & Vendor tests,Articles & Tutorials,blog.blundellapps.co.uk,237,http://blog.blundellapps.co.uk/testing-android-things-iot-meets-java/
The Uber engineering team came up with cross-platforms patterns when re-engineering their ride app.,Engineering the Architecture Behind Uber’s New Rider App,Articles & Tutorials,eng.uber.com,237,https://eng.uber.com/new-rider-app/
