description,title,section,site,issue_num,link
"With the introduction of Room, a lot of benefits that I took for granted with Realm are now available for everyone else — but on top of SQLite.",Musing on Architectural Components,Articles & Tutorials,hackernoon.com,260,https://hackernoon.com/musing-on-architectural-components-and-realm-and-room-and-a-look-at-reactive-clean-architecture-880c8df55abf
Dan Lew digs into the nuances of val and var in Kotlin.,Mutable vals in Kotlin,Articles & Tutorials,blog.danlew.net,260,http://blog.danlew.net/2017/05/30/mutable-vals-in-kotlin/
"Architecture Components were announced at I/O, and after playing with them since, Joe Birch is taking this time to share his experiences with them.",Exploring the new Android Architecture Components library,Articles & Tutorials,medium.com,260,https://medium.com/exploring-android/exploring-the-new-android-architecture-components-c33b15d89c23
"Marcin Moskala loves Kotlin, but has issues with certain aspects.",What do I hate in Kotlin,Articles & Tutorials,marcinmoskala.com,260,http://marcinmoskala.com/kotlin/2017/05/31/what-i-hate-in-kotlin.html
"At Google IO 2017 the new font support was formally announced, and in this article Mark Allison takes a look at what has changed since the original series.",Fonts (revisited),Articles & Tutorials,blog.stylingandroid.com,260,https://blog.stylingandroid.com/fonts-revisited/
This article shows you how to use Gradle Kotlin Script to create Gradle build scripts written in Kotlin in one Android project.,Using Gradle Script Kotlin for Android,Articles & Tutorials,medium.com,260,https://medium.com/@arturogdg/using-gradle-script-kotlin-for-android-d6cd58c80d60
"This article serves as a tutorial for performing analog I/O using Android Things, which can be a tricky task for new IoT developers. It also covers the SPI and I²C communication protocols as well as the built-in PWM functionality.",Android Things: Analog I/O Tutorial with the Raspberry Pi,Articles & Tutorials,medium.com,260,https://medium.com/@nickcapurso/android-things-analog-i-o-and-pwm-spi-i%C2%B2c-tutorial-with-the-raspberry-pi-5bbc957099da
"Miquel Beltran describes some challenges with porting a Java codebase to Kotlin, specifically with AutoValue and Kotlin data classes.",From AutoValue to Kotlin data class,Articles & Tutorials,medium.com,260,https://medium.com/proandroiddev/from-autovalue-to-kotlin-data-class-2978dfb1ed5
Jay Ohms makes great use of extension functions at Basecamp to simplify and add clarity to Android APIs that are verbose.,Using Kotlin to make Android APIs fun again,Articles & Tutorials,m.signalvnoise.com,260,https://m.signalvnoise.com/using-kotlin-to-make-android-apis-fun-again-14690975afb6
"In this second post in the series, Rebecca Franks creates the EventListViewModel and AddEventViewModel shown in the diagram above.",Android Architecture Components - Looking at ViewModels,Articles & Tutorials,riggaroo.co.za,260,https://riggaroo.co.za/android-architecture-components-looking-viewmodels-part-2/
"When you automatically convert your Java code into Kotlin, you can see a lot of !! symbols there. You should not have any !! in your code unless it’s a quick prototype, so here's how to clean it up.",How to remove all !! from your Kotlin code,Articles & Tutorials,android.jlelse.eu,260,https://android.jlelse.eu/how-to-remove-all-from-your-kotlin-code-87dc2c9767fb
"To help you get started with your Kotlin journey, here's a curated a list of some of the best Kotlin learning resources available right now.",20 Excellent Resources for Learning Kotlin,Articles & Tutorials,tutorialzine.com,260,https://tutorialzine.com/2017/05/20-excellent-resources-for-learning-kotlin
"Get started with in-app support by using the new Zendesk kit on Fabric. With Zendesk's Mobile SDK, you can join Rovio Games and Swiftkey in bringing rich, native, in-app support to your app quickly and easily. Try it out.",Embed in-app support with the Zendesk kit on Fabric,Sponsored,www.fabric.io,260,https://www.fabric.io/kits/android/zendesk
"The PhotoEditor SDK 4.0 for Android was released, it is 40% smaller, uses 50% less memory and is an astounding 200% faster. The new blazing fast OpenGL preview renderer boosts performance and speed to skyrocketing levels and the new event system enables you to track and analyse your user's actions. Start today and enhance your app with a fully customizable photo editor with a multitude of features and styles.",PhotoEditorSDK 4.0,Sponsored,www.photoeditorsdk.com,260,https://www.photoeditorsdk.com/?utm_campaign=Sponsored_Posts&utm_source=AndroidWeekly&utm_medium=Paid&utm_content=Android_4.0
"Instacart saves every user an hour a week by delivering groceries.Join us! Perks: yearly professional development budget; 16 week maternity & 8 paternity leave; flexible vacation policy and more.",Android engineer,Jobs,San Francisco,260,http://bit.ly/2qHeze2
"Letgo is the fastest growing mobile marketplace to buy and sell locally. We’re powering a new, mobile, secondhand economy so that nothing goes unused. Since we launched in 2015, we’ve had over 45M downloads with 20M active users on our app. We currently have offices in Barcelona and New York.",Senior Android Developer,Jobs,"Barcelona, Spain",260,http://careers.letgo.com/index.php?m=portal&a=details&jobOrderID=6094667&category=extraField192231&option2=technology
"At eero, we’re building the connected home of the future and looking for a product-focused Android engineer to help make that happen. In this role, you will be responsible for evaluating new frameworks and tools, mentoring fellow engineers, improving our build process, and shaping eero’s future.",Senior Android Engineer @ eero,Jobs,San Francisco,260,https://boards.greenhouse.io/eero/jobs/79764#.WS31LxPytPM
"This library aims to overcome the limitations of Toasts and Snackbars, while reducing the complexity of your layouts",Alerter,Libraries & Code,github.com,260,https://github.com/Tapadoo/Alerter
Grav is a library for android which allow you to make multiple animations based on points.,Grav,Libraries & Code,github.com,260,https://github.com/glomadrian/Grav
