description,title,section,site,issue_num,link
A good build process makes everyone’s lives easier. Running tests and static code analysis gives developers confidence and peace-of-mind. Product managers and QA benefit from automatically shared builds that clearly indicate changes.,Streamlining Android Build Process,Articles & Tutorials,medium.com,213,https://medium.com/@jordanjoz/streamlining-eeros-android-build-process-6a870ef40a89#.hlqqstmnr
Andrey Kulikov shares some ways to add meaningful animations to your app.,Transitions in Android ,Articles & Tutorials,medium.com,213,https://medium.com/@andkulikov/animate-all-the-things-transitions-in-android-914af5477d50#.jlctdpkq0
In this post Wolfram Rittmeyer highlights what he likes about the new ConstraintLayout and the new editor.,Some Thoughts on Android's new ConstraintLayout ,Articles & Tutorials,www.grokkingandroid.com,213,http://www.grokkingandroid.com/thoughts-on-constraintlayout-and-design-editor/
"OkHttp 1.0 started out as an optimized implementation of HttpURLConnection. The latest OkHttp 3.4.0-RC1, cleans up a lot of legacy implementation issues from the past releases.",The Last HttpURLConnection ,Articles & Tutorials,publicobject.com,213,https://publicobject.com/2016/07/03/the-last-httpurlconnection/
"In this second part, Rebecca Franks goes over the typical structure and setup of your Android app in order to enable testing.",Introduction to Automated Android Testing - Part 2,Articles & Tutorials,riggaroo.co.za,213,https://riggaroo.co.za/automated-android-testing-part-2-setup/
This post presents what the Philosophical Hacker found when he dug into the source code of the espresso test recorder.,An Espresso Test Recorder Deep Dive,Articles & Tutorials,www.philosophicalhacker.com,213,http://www.philosophicalhacker.com/post/an-espresso-test-recorder-deep-dive/
"People see React Native as a write-once-deploy-anywhere solution, potentially speeding up development for applications, but is React Native the best choice for your next project?",React Native: Is it the end of native development?,Articles & Tutorials,www.novoda.com,213,https://www.novoda.com/blog/is-it-the-end-of-native-development/
Udi Cohen writes about tools and techniques for optimizing lists and data loads in the Facebook app.,Memory optimization for feeds on Android,Articles & Tutorials,code.facebook.com,213,https://code.facebook.com/posts/857070764436276/memory-optimization-for-feeds-on-android/
"The “internet of things” (IoT) is simple: everyday objects that have internet connectivity and sensors that can gather, transmit and receive information. But why does this ubiquitous functionality affect you as an Android developer?",Five reasons why to develop for the internet of things,Articles & Tutorials,www.novoda.com,213,https://www.novoda.com/blog/five-reasons-why-android-developers-should-start-developing-for-the-internet-of-things/
"Maybe you think that eliminating findViewById is a great first step, but there is still too much boilerplate code. Android Data Binding makes these things much easier.",Android Data Binding: Adding some variability,Articles & Tutorials,medium.com,213,https://medium.com/google-developers/android-data-binding-adding-some-variability-1fe001b3abcc#.usmabanjv
Colt McAnlis noticed that Photoshop exports a 16x16 pixel PNG image that is way too big. So he decided to dig in a bit more to figure out what was going on.,Hidden data in your image files,Articles & Tutorials,medium.com,213,https://medium.com/@duhroach/hidden-data-in-your-image-files-a68ad61081b8#.ur5y8bqn0
"In Android Nougat, Google has changed how Android handles trusted certificate authorities (CAs) to provide safer defaults for secure app traffic.",Changes to Trusted Certificate Authorities in Android Nougat,Articles & Tutorials,android-developers.blogspot.com,213,http://android-developers.blogspot.com/2016/07/changes-to-trusted-certificate.html
"After a year, Thomas Nield did find a few cases where reactive may not necessarily be a good fit. ",When Not to Use RxJava,Articles & Tutorials,tomstechnicalblog.blogspot.com,213,http://tomstechnicalblog.blogspot.com/2016/07/when-not-to-use-rxjava.html
"In the previous parts, Mark Allison showed the underlying principles of ConstraintLayout. Now he takes a look at how to apply it in practice with mimicking the behavior of a weighted LinearLayout.",ConstraintLayout – Part 6,Articles & Tutorials,blog.stylingandroid.com,213,https://blog.stylingandroid.com/constraintlayout-part-6/
Get the new Playbook app for developers to stay up to date with features and best practices that will help you grow a successful app or game business on Google Play.,Grow your business on Google Play ,Sponsored,play.google.com,213,https://play.google.com/store/apps/details?id=com.google.android.apps.secrets&utm_source=newsletter&utm_medium=email&utm_content=ad3&utm_campaign=androidweekly
"The industry leading mobile PDF library helps you achieve seamless viewing, annotating and fast indexed searching of PDFs. Let us take care of your PDF needs so you can focus on what makes your app great. The library can be customized to any use case and integrated in minutes. Come see why were trusted by Atlassian, Box, IBM and others.",PSPDFKit - PDF SDK Trusted by Companies You Know ,Sponsored,pspdfkit.com,213,https://pspdfkit.com/
"Hired lets you sit back while job offers come to you. When you complete your profile, instantly apply to 3,500+ companies on the platform who will contact you with job offers, including salary and equity up-front. Try it today.",The Easiest Way to Find a Job,Sponsored,hired.com,213,https://hired.com/?utm_source=newsletter&utm_medium=androidweekly&utm_term=cat-tech-android&utm_campaign=q2-16&utm_location=us&utm_content=easiest
"Functional animation is subtle animation that has a clear, logical purpose. It reduces cognitive load, prevents change blindness and establish a better recall in spatial relationships. But there is one more thing. Animation brings user interface to life.",What Makes a Good Transition?,Design,uxplanet.org,213,https://uxplanet.org/functional-animation-in-ux-design-what-makes-a-good-transition-d6e7b4344e5e#.3aiqmq2at
