description,title,section,site,issue_num,link
"In this talk from Droidcon NYC 2015, Juan Gomez explains why you should use FRP, and covers three main topics: reactive extensions, observers & descriptions, and intermediate topics around RxJava.",Intro to Functional Reactive Programming,Articles & Tutorials,realm.io,174,https://realm.io/news/droidcon-gomez-functional-reactive-programming/
10 reasons (plus one) to try Kotlin on Android. I guess that makes it 11 reasons.,10 reasons (plus one) to try Kotlin on Android,Articles & Tutorials,plus.google.com,174,https://plus.google.com/+OmarMiatello/posts/jBCuqFJ8gnx
There are some growing pains we're going to experience while upgrading to runtime permissions.The most painful one that Dan Lew has run into so far is sharing files.,Sharing files on Android in a world with runtime permissions,Articles & Tutorials,blog.danlew.net,174,http://blog.danlew.net/2015/10/07/sharing-files-on-android-in-a-world-with-runtime-permissions/
"There has been pressure over the past couple of years for developers to move to content:// Uri values instead of file:// Uri values, particularly for things like ACTION_SEND. Android 6.0’s runtime permission system increases that pressure a bit further.","Runtime Permissions, Files, and ACTION_SEND",Articles & Tutorials,commonsware.com,174,https://commonsware.com/blog/2015/10/07/runtime-permissions-files-action-send.html
When starting to use RxJava you have to create Observables. They are at the very core of RxJava. But how to do so?,Why use Observable.create() and not just inherit from Observable?,Articles & Tutorials,www.grokkingandroid.com,174,http://www.grokkingandroid.com/why-use-observable-create-and-not-just-inherit-from-observable/
Mark Allison has covered some pretty useful aspects of Data Binding so far but there is a feature that makes it even more powerful still: Observables.,Data Binding – Part 5,Articles & Tutorials,blog.stylingandroid.com,174,https://blog.stylingandroid.com/data-binding-part-5/
This guide will help you push your app to the next version of Retrofit since there are multiple breaking changes when jumping to the upcoming version 2.,Retrofit 2 — Upgrade Guide from 1.9,Articles & Tutorials,futurestud.io,174,https://futurestud.io/blog/retrofit-2-upgrade-guide-from-1-9/
Warning! Resolving of “Implicit Intent”s in Android Marshmallow is not working as the same as before. This may break your app’s behavior.,Intent Resolving in Android M,Articles & Tutorials,medium.com,174,https://medium.com/google-developer-experts/intent-resolving-in-android-m-c17d39d27048
Here's a set of tips from Carlos Sessa about MultiDex and ways to alleviate the startup time increase that it can bring.,Lazy Loading Dex files,Articles & Tutorials,medium.com,174,https://medium.com/@Macarse/lazy-loading-dex-files-d41f6f37df0e
"In this tutorial, you will expand on what you learned in the previous article in order to lay views on top of a map, override the indoor level selector controls, and add a Street View component to your applications.",Getting Started With Google Maps for Android: Intermediate,Articles & Tutorials,code.tutsplus.com,174,http://code.tutsplus.com/tutorials/getting-started-with-google-maps-for-android-intermediate--cms-24739
