description,title,section,site,issue_num,link
Florina Muntenescu shows how to do observable queries in Room with RxJava.,Room & RxJava,Articles & Tutorials,medium.com,263,https://medium.com/google-developers/room-rxjava-acb0cd4f3757
"Adam McNeilly shows how to write a ""Hot Dog or Not Hot Dog"" app in Kotlin.",Not Kotdog: Using Computer Vision to Detect Hot Dogs in Kotlin,Articles & Tutorials,dev.to,263,https://dev.to/clarifai/not-kotdog-using-computer-vision-to-detect-hot-dogs-in-kotlin
Some tips on how to start introducing Kotlin into your codebase.,On Strategies to apply Kotlin to existing Java code,Articles & Tutorials,medium.com,263,https://medium.com/@enriquelopezmanas/on-strategies-to-apply-kotlin-to-existing-java-code-6317974717ec
"While Mark Murphy still thinks that Google’s FLAG_SECURE choice was the wrong one, he's happy to see that O Developer Preview 3 gives us another approach.",Securing Apps From Android 8.0 Autofill,Articles & Tutorials,commonsware.com,263,https://commonsware.com/blog/2017/06/13/securing-apps-android-8p0-autofill.html
"For the past 2 months, Alex Lockwood has been working tirelessly on merging Shape Shifter and Roman Nurik's Android Icon Animator tool into a single web app.",Introducing Shape Shifter v1.0,Articles & Tutorials,plus.google.com,263,https://plus.google.com/+AlexLockwood/posts/AtDRT4QxFs2
"In this part 3, Christophe reveals more secrets of the Kotlin compiler and provide new tips to write more efficient code.",Exploring Kotlin’s hidden costs — Part 3,Articles & Tutorials,medium.com,263,https://medium.com/@BladeCoder/exploring-kotlins-hidden-costs-part-3-3bf6e0dbf0a4
"Quentin shares an in-depth project for Android Things, including some Q&A at the end for issues in a project and how to fix them.",Android Things for beginners,Articles & Tutorials,tengio.com,263,https://tengio.com/blog/android-things-for-beginners/
"In this first part, Kaushik Gopal dives into making sense of the RxJava 2 changes from the point of view of a RxJava 1 user.",RxJava 1 -> RxJava 2 (Understanding the Changes),Articles & Tutorials,blog.kaush.co,263,http://blog.kaush.co/2017/06/21/rxjava1-rxjava2-migration-understanding-changes/
Artem Zin wanted to address a couple nitpicks with Kashik's RxJava 1 -> 2 conversion article from this week.,"A response to Kaushik Gopal's ""RxJava 1 -> 2"" article",Articles & Tutorials,artemzin.com,263,https://artemzin.com/blog/reply-to-kaushik-gopals-aricle-rxjava-1-rxjava-2-understanding-the-changes/
"In this post by Mateusz Koślacz you'll learn about a Mosby based VIPER library for Android. VIPER is an architecture that splits your concerns into View, Interactor, Presenter, Entity and Routing. The VIPER library here relies on mosby.",Moviper the android VIPER library,Articles & Tutorials,mateuszkoslacz.com,263,http://mateuszkoslacz.com/moviper-the-android-viper-library/
