description,title,section,site,issue_num,link
Google has a workaround to enable paid apps (and other apps that use Google Play's forward-lock mechanism) on Android Wear.,Update on Android Wear Paid Apps,Articles & Tutorials,android-developers.blogspot.com,110,http://android-developers.blogspot.com/2014/07/update-on-android-wear-paid-apps.html
Here's an updated tutorial from Lars Vogel on using Mockito in Android unit tests.,Unit tests with Mockito,Articles & Tutorials,www.vogella.com,110,http://www.vogella.com/tutorials/Mockito/article.html
"This tutorial goes over writing a program for Android Wear physical devices. This app will allow the user to select a time interval on the Wear, and then set off a vibration on the user's wrist when the timer goes off before repeating.",Introduction to Android Wear Development Tutorial,Articles & Tutorials,ptrprograms.blogspot.com,110,http://ptrprograms.blogspot.com/2014/06/introduction-to-official-android-wear.html
"In a recent presentation on Android Wear, one challenge was to cast a Samsung Gear Live watch to the audience, so that they can understand the basic working of the device.",Tutorial : Cast your Android Wear Screen To All,Articles & Tutorials,rominirani.com,110,http://rominirani.com/2014/07/12/tutorial-cast-your-android-wear-screen-to-all/
"In this second article, Mark Allison looks at an alternative mechanism for achieving a round cornered image without using a second image.",Irregular Shapes – Part 2,Articles & Tutorials,blog.stylingandroid.com,110,http://blog.stylingandroid.com/archives/2660
Dealing with the DEX methods limit on Android and Google Play Services.,"Sky’s the limit? No, 65K methods is",Articles & Tutorials,medium.com,110,https://medium.com/@rotxed/dex-skys-the-limit-no-65k-methods-is-28e6cb40cf71
"Action Bar's navigation elements are being deprecated entirely, the other elements of the Action Bar have been segmented into a separate, embeddable Toolbar class, and even the concept of action items with an overflow have been encapsulated into the ActionMenuView - there's even the ability to set a Toolbar as the Activity's Action Bar.",Android L: Action Bar simplification and Toolbar,Articles & Tutorials,plus.google.com,110,https://plus.google.com/+IanLake/posts/aanbpbAcUKW
Jake Wharton describes the changes in the latest support-v4 library.,Change log for support-v4 library v20.0.0,Articles & Tutorials,plus.google.com,110,https://plus.google.com/+JakeWharton/posts/hPZYyEXaSqk
"Here's a closer look at ART, the new Android runtime to replace Dalvik.",A Closer Look at Android RunTime (ART) in Android L,Articles & Tutorials,anandtech.com,110,http://anandtech.com/print/8231/a-closer-look-at-android-runtime-art-in-android-l
"One of the highlights from Google I/O this year was the Device Lab built to show developers how their site looks across the multi-device web. It was a really cool thing to see all kinds of different sites working on phones, phablets, tablets, computers and even TVs. Here's how it was created.",Google I/O Device Lab,Articles & Tutorials,www.petelepage.com,110,http://www.petelepage.com/blog/2014/07/devlab/
The Double Encore team has written a nice blog post about digging into ActivityManagerService. They show how applications are killed and for what side effects you have to watch out.,Effects of Android Application Termination,Articles & Tutorials,www.doubleencore.com,110,http://www.doubleencore.com/2014/06/effects-android-application-termination/
Roman Nurik shares what new Android L APIs were used in the Google I/O 2014 app.,5 L APIs  for the 'Add to Schedule' tested,Articles & Tutorials,plus.google.com,110,https://plus.google.com/+RomanNurik/posts/GoLzyjLkWWd
"The main difference from the official Google sticker sheets is that the interface elements are summed up in one document (Kit) rather than scattered across multiple files. The Google documentation is also about guidelines, this Kit is focused on UI elements for your design.",First version of Android Material Illustrator Kit,Design,plus.google.com,110,https://plus.google.com/+JasaZ/posts/ddC8vbk4a4B
"We’re looking for Android Engineer's to help us build one of the best Android apps on the market. You should have experience delivering great apps and get excited by writing performant code for mobile devices. This is a full-time position based in San Francisco, CA.",Android Engineer @ Pinterest,Jobs,"San Francisco, CA",110,http://about.pinterest.com/en/careers/android-software-engineer_3879
"Ustwo are looking for an Android developer with inspiring skills and passion to help deliver ground breaking products and services for both our clients and for our own IP.You have the opportunity to be yourself whilst being part of a talented, cross discipline team and can deliver real value.",Android Developer @ Ustwo,Jobs,"Shoreditch, London",110,http://ustwo.com/vacancy/android-developer/
"At Venmo, we build products that make payments easy. We view engineering as a craft, and want our software to be as elegant as the end user experience. We're looking for Android engineers to help make our app become the easiest way to pay anyone, anywhere, at any time.",Venmo - Android Engineer,Jobs,"Multiple locations - NY, SF",110,http://hire.jobvite.com/CompanyJobs/Careers.aspx?k=Job&c=qoj9Vfwv&j=ojWhYfwe
9elements has released some code that shows how to develop a custom watch face for Android Wear.,Custom Watch face for Android Wear,Libraries & Code,github.com,110,https://github.com/9elements/9elements-One-for-Android-Wear
Here a little gist to get the heart rate on the Samsung Gear Live.,Android Wear: Heart Rate and Samsung Gear Live,Libraries & Code,gist.github.com,110,https://gist.github.com/gabrielemariotti/d23bfe583e900a4f9276
Custom view for circular images in Android while maintaining the best draw performance,Circular Image View,Libraries & Code,github.com,110,https://github.com/Pkmmte/CircularImageView
"EazeGraph is an Android library for creating beautiful and fancy charts. Its main goal was to create a lighweight library which is easy to use and highly customizeable with an ""up-to-date""-look.",EazeGraph,Libraries & Code,github.com,110,https://github.com/blackfizz/EazeGraph
Cute view animation collection.,Android View Animations,Libraries & Code,github.com,110,https://github.com/daimajia/AndroidViewAnimations
Tavon Gatling has released an unofficial Base WatchFace Activity that helps you to control some additional lifecycle events (like screen dimming etc).,Unofficial Base WatchFace Activity,Libraries & Code,plus.google.com,110,https://plus.google.com/u/1/101581283591300788111/posts/je1SJtu5RCE
Tavon Gatling has released a simple app that uses an Android Wear device to connect to LIFX lights on a local network and turn them off and on.,Android Wear and LIFX,Libraries & Code,github.com,110,https://github.com/kentarosu/AndroidWearAndLIFX
Here's a quick look at the cool new stuff from Google for games developers.,New Cross-Platform Tools for Game Developers,News,android-developers.blogspot.com,110,http://android-developers.blogspot.com/2014/07/new-cross-platform-tools-for-game.html
Gradle task to strip unused packages on Google Play Services library.,Gradle task,Tools,gist.github.com,110,https://gist.github.com/dmarcato/d7c91b94214acd936e42
"See what functional reactive programming looks like, how it fits into Java, what use cases it addresses and real-world examples of how it can become a tool in your application development.",Functional Reactive Programming with RxJava,Videos,www.youtube.com,110,https://www.youtube.com/watch?v=_t06LRX0DV0&feature=youtu.be
If you're interested in the Watch Face for Android Wear - but you don't want to compile it from GitHub. Check out the final APK on the Google Play Store.,9elements One Watch Face,App of the Week,play.google.com,110,https://play.google.com/store/apps/details?id=com.ninelements.nineelementsonewatch
