description,title,section,site,issue_num,link
"Material design is a comprehensive approach to visual, interaction and motion design for the multi-screen world. Android 5.0 Lollipop and the updated support libraries help you to create material UIs. Here’s a rundown of some of the major elements of material design and the APIs and widgets that you can use to implement them in your app.",Implementing material design in your Android app,Articles & Tutorials,android-developers.blogspot.com,126,http://android-developers.blogspot.com/2014/10/implementing-material-design-in-your.html
"As a tester, repeated routines includes downloading a new build from our CI server, uninstalling the build from my test devices (note the plural), launching the app for a specific set of tests or investigations. Russell Collins shares a script that can help automate some of this process.",Being Lazy for Fun and Profit,Articles & Tutorials,everybodytests.blogspot.com,126,http://everybodytests.blogspot.com/2014/10/my-favorite-script-being-lazy-for-fun.html
Jake Wharton shares how the Picasso image loading library can be cleanly paired with the new Palette class in the support library.,Coercing Picasso To Play With Palette,Articles & Tutorials,jakewharton.com,126,http://jakewharton.com/coercing-picasso-to-play-with-palette/
"Mark Allison is starting a new series of articles, this time about applying Material Design to an application.",Material – Part 1,Articles & Tutorials,blog.stylingandroid.com,126,http://blog.stylingandroid.com/material-part-1/
"This learning path is a collection of online resources that cover tools and principles for designing and building Android apps. It also covers advanced topics like material design, using sensors, maps and location services, wearables and app distribution on the play store.",Learn Android App Development,Articles & Tutorials,www.mysliderule.com,126,https://www.mysliderule.com/learning-paths/android
"Mike Burton announced the release of RoboGuice 3, the popular dependency injection framework for Android on http://roboguice.org.  The team has added some new features to RoboGuice 3, but development of this latest version was focused on performance.",Release of RoboGuice 3,Articles & Tutorials,plus.google.com,126,https://plus.google.com/+MichaelBurton1/posts/2rDbCE6qok6
"How many lines of code will it take to let your users say Ok Google, and search for something in your app? As it turns out, hardly any.",The fastest route between voice search and your app,Articles & Tutorials,android-developers.blogspot.com,126,http://android-developers.blogspot.com/2014/10/the-fastest-route-between-voice-search.html
Google shares a material design checklist that you can use to mark progress as you implement the new design system. The checklist is divided into 4 key sections based on the 4 key aspects of material design.,Material Design on Android Checklist,Articles & Tutorials,android-developers.blogspot.com,126,http://android-developers.blogspot.com/2014/10/material-design-on-android-checklist.html
Tired of the slow periods in your Android consulting business? Android Leads delivers the best remote opportunities from around the internet to your inbox three times a week. Quit wondering when your next client is going to appear. Sign up for your free trial at today.,Jam Pack Your Consulting Pipeline!,Sponsored,androidleads.net,126,http://androidleads.net
Here's a deep dive into how Google has been delivering the side navigation pattern in the latest Google apps in preparation for the release of Android L.,The Many Faces Of Google's Hamburger Drawer,Design,www.androidpolice.com,126,http://www.androidpolice.com/2014/10/30/google-turns-design-inconsistency-ten-latest-round-navigation-drawers/
"Work on special projects with great companies through Toptal. Set your weekly/hourly rate, and work from anywhere in the world as an elite Android developer. See if you have what it takes!",Freelance with Companies like Airbnb & IDEO.,Jobs,Anywhere,126,http://www.toptal.com/developer?utm_source=android_weekly&utm_medium=cpm$$$newsletter&utm_campaign=android_weekly_job
"We are Expensify and we do ""expense reports that don't suck""!We are looking for an incredibly hard worker, a cool person to be with, someone who is super talented in a general way and specifically talented in a programming way.",Programmer Extraordinaire,Jobs,San Francisco,126,http://we.are.expensify.com/why-work-here/
"Foursquare is looking for experienced Android engineers to help architect, build and manage both of our mobile applications, Foursquare and Swarm. You'll be part of a fast-paced team driving ongoing product iteration and working in the competitive space of consumer-facing location-based services.",Android Engineer,Jobs,New York City or San Francisco,126,https://jobs.lever.co/foursquare/e352d75b-487b-4830-a6c5-1c881b81db46?lever-source=androidweekly
"We are looking for experienced Android engineers to join our team in Zurich, as part of Numbrs. Come and help us to revolutionise the banking industry. Zurich is at the technological forefront, much like our cutting edge banking app Numbrs.",Android Engineer,Jobs,"Zurich, Switzerland",126,https://www.centralway.com/en/careers/oOgFZfws
"Android App Makers wanted! Come join a team building the next-generation of financial apps for Capital One. If Jelly Bean and KitKat make you think of ViewPagers and Fragments instead of tasty treats, then you need to come check us out! We're looking for developers with 2+ years Android experience.",Senior Android Developer,Jobs,"Tysons Corner, VA",126,http://jobs.capitalone.com/washington-dc/technology/jobid6132014-sr.-android-developer
The Transround SDK implements dynamic language resource handling with AOP for Android apps. It is used for on-device app translation and on the fly resource distribution in a free app localization framework and service.,App language localization SDK,Libraries & Code,www.transround.com,126,http://www.transround.com/l6
"Copresence, which we saw a glimpse of in a recent teardown, appears to be aimed at letting nearby Android and iOS devices communicate with one another in a variety of ways, exchanging files, photos, directions, messages, or other content, essentially making Copresence a sort of contactless, cross-platform version of Android Beam.","Copresence: Contactless, Cross-Platform Version Of Android Beam",News,www.androidpolice.com,126,http://www.androidpolice.com/2014/10/31/googles-copresence-api/
"Googlers talk future-proofing, Nexus devices, and the always-on voice commands.",Ars talks to Android execs about the upcoming OS,News,arstechnica.com,126,http://arstechnica.com/gadgets/2014/10/unwrapping-lollipop-ars-talks-to-android-execs-about-the-upcoming-os/
"Android Lollipop has VectorDrawables, and this tool can convert a simple SVG with only path elements.",Android SVG to VectorDrawable,Tools,inloop.github.io,126,http://inloop.github.io/svg2android/
"Tor Norbye shares that the new version of the Android Gradle plugin, released today, can automatically remove unused resources.",New Android Gradle plugin features,Tools,plus.google.com,126,https://plus.google.com/+TorNorbye/posts/eHsStybrrBf
"Android Studio 0.9.0 released to the canary channel! This release adds support for the new version of the Android Gradle plugin, 0.14.0. In addition, there are a number of bug fixes, particularly in the AVD manager (which now also provides builtin emulator skins for the Nexus devices.)",Android Studio 0.9.0 Released,Tools,tools.android.com,126,http://tools.android.com/recent/androidstudio090released
"VisionMobile has just launched their latest Developer Economics survey and is tracking developer trends across platforms, app revenues and dev tools - as well as investigating the emerging IoT market. The key findings from the survey will become available in the form of a free research report in February.","Which are the top platforms, tools, rev models?",Specials,vmob.me,126,http://vmob.me/DE1Q15AndroidWeekly
