description,title,section,site,issue_num,link
"If you use the Gradle build system to build your apps, you can configure several options to sign your packages.",Handling signing configs with Gradle,Articles & Tutorials,www.timroes.de,70,https://www.timroes.de/2013/09/22/handling-signing-configs-with-gradle/
"Sriram Ramani, a developer on the Firefox for Android team, takes a closer look at what could be optimized in the Facebook app's UI, using his DroidInspector tool.","Yo Zuck, Fix This!",Articles & Tutorials,sriramramani.wordpress.com,70,http://sriramramani.wordpress.com/2013/09/25/yo-zuck-fix-this/
"Peter Elliott shares a simple, full stack example that will help highlight how to get Send-to-sync and message with payload  push messages integrated with your app.","Push, Don’t Poll – Using GCM",Articles & Tutorials,www.doubleencore.com,70,http://www.doubleencore.com/2013/09/push-dont-poll-how-to-use-gcm-to-update-app-data/
"Zurb has released a fantastic set of phone and tablet wireframing templates. This set includes commonly used UI elements for Android Jelly Bean, iOS 7 and Windows 8. You'll find toolbars, navigation, form elements, icons, selectors, lists and much more! The stencils work with Omnigraffle for Mac, Keynote, or your favorite PDF program.",Easy mobile mockups,Design,zurb.com,70,http://zurb.com/playground/prototyping-mobile-first
This Android design Protip by Roman Nurik and Peter Ng is about using point units in Adobe Photoshop to improve your workflow for Android graphic asset creation.,Protip: Setting up Photoshop for designs,Design,plus.google.com,70,https://plus.google.com/u/0/+AndroidDevelopers/posts/6Eng1FFa2cY
Card Library from Gabriele Mariotti provides an easy way to display a UI Card in your Android app.,Card Library,Libraries & Code,github.com,70,https://github.com/gabrielemariotti/cardslib
"Taking pictures or videos using the built-in Camera class directly is not an easy task. It is full of edge and corner cases, not to mention its own set of per-device idiosyncracies. As a result, a ton of code is required to successfully show a preview, take a picture, and take a video. CWAC-Camera is an effort to standardize that ""ton of code"" and hide it behind a scalable API. Here, ""scalable"" means ""simple things are simple, but complex things may be a bit complex"".",CWAC-Camera: Taking Pictures made easy,Libraries & Code,github.com,70,https://github.com/commonsguy/cwac-camera
"Android Studio 0.2.10 with traceview, resource lookup documentation, faster gradle imports and more.",Android Studio 0.2.10 Released,News,tools.android.com,70,http://tools.android.com/recent/androidstudio0210released
"Here's the story of how Matthias Duarte came to Google and in the two years since Page became CEO, Google has transformed itself from a search firm noted for middling user interfaces into the buzzworthy producer of some of the cleanest, most striking hardware and software anywhere. ",How Google Taught Itself Good Design,News,www.fastcodesign.com,70,http://www.fastcodesign.com/3016268/google-the-redesign
A DevBytes tutorial by Daniel Olshansky on how to achieve an accordion-like folding effect on a view,DevBytes: Folding Layout,Videos,www.youtube.com,70,http://www.youtube.com/watch?v=vabSSFCSkSg
"Google Maps API Team members Daniel Schramm and Chris Broadfoot discuss exciting new cross platform features in the Google Maps Android API. New to the latest versions are map padding, marker rotation, and flat markers.",Maps Live: New Features in the Google Maps Mobile APIs,Videos,www.youtube.com,70,https://www.youtube.com/watch?v=VYvt0gpeFW4
Today we're starting a little poll via Twitter: What software and frameworks you are using for intra App communication?LocalBroadcastManager? EventBus? Otto? The results will be announced next week.,What are you using for intra App communication?,Specials,twtpoll.com,70,http://twtpoll.com/bj3pwebkltgrhx2
