description,title,section,site,issue_num,link
This article focuses on using RxJava and how the operators can minimize the time in common development tasks. RxJava offers a wide range of operators to make your life easier.,"When Iron Man becomes reactive, RxJava ",Articles & Tutorials,saulmm.github.io,158,http://saulmm.github.io/when-Iron-Man-becomes-Reactive-Avengers2/
Previously Mark Allison looked at getting a basic navigation drawer working via the Material design support library. In this post he looks at how to implement a tab bar.,Design Library – Part 2 ,Articles & Tutorials,blog.stylingandroid.com,158,https://blog.stylingandroid.com/design-library-part-2/
"This new library introduces several new components previously not available out-of-the-box. Here we take a brief look at what they are, what they do and how we can implement them.",Exploring the new Android Design Support Library ,Articles & Tutorials,medium.com,158,https://medium.com/ribot-labs/exploring-the-new-android-design-support-library-b7cda56d2c32
Google has published a new material design example: The Android version of Topeka. It demonstrates that the same branding and material design principles can be used to create a consistent experience across platforms. ,More Material Design with Topeka for Android,Articles & Tutorials,android-developers.blogspot.co.uk,158,http://android-developers.blogspot.co.uk/2015/06/more-material-design-with-topeka-for_16.html
Android developer Dmytro Denysenko took up the challenge to implement a stylish navigation menu on the Android platform. He couldn’t even predict what difficulties he'd have to face and how deep he'd have to dive in search of the solution.,How We Developed the Guillotine Menu Animation for Android,Articles & Tutorials,yalantis.com,158,http://yalantis.com/blog/how-we-developed-the-guillotine-menu-animation-for-android/?utm_source=github
"Code completion can improve your productivity by reducing how much you have to type, but there are situations when a more powerful tool is needed. Thanks to Android Studio and IntelliJ, live templates make it much easier to focus on just the things you care about.",Android Studio Live Templates,Articles & Tutorials,www.bignerdranch.com,158,https://www.bignerdranch.com/blog/android-studio-live-templates/
"This article introduces the Tools Attributes which add metadata to resource files, facilitate manipulating, rendering, and testing layouts in Design view.",Things You May Not Know: Tools Attributes,Articles & Tutorials,www.randomlytyping.com,158,http://www.randomlytyping.com/blog/2015/6/17/things-you-may-not-know-about-tools-attributes
"In this second post of the series, the author fills in the missing gaps in our understanding of his initial statement of what RxJava allows us to do.",Introduction to RxJava for Android (Pt. 2),Articles & Tutorials,www.philosophicalhacker.com,158,http://www.philosophicalhacker.com/2015/06/19/introduction-to-rxjava-for-android-pt-2/
"One of the headlining features of the upcoming Android 'M' release is something Google has termed ""doze"" - a mechanism by which applications are forced into limited activity when the device has been sitting dormant and inactive for a significant amount of time. Dave Smith uncovers a bit about how this new feature works at the system level.",Diving Into Android 'M' Doze,Articles & Tutorials,newcircle.com,158,https://newcircle.com/s/post/1739/2015/06/12/diving-into-android-m-doze
"Event busses are often sold as allowing you to loosely couple together components, but in reality they give you the confusion of loose coupling and the downsides that come with tight coupling.",Why you should avoid using an event bus,Articles & Tutorials,endlesswhileloop.com,158,http://endlesswhileloop.com/blog/2015/06/11/stop-using-event-buses/
"In this article, the author presents different ways of improving your Android code with automatic tools such as Checkstyle, Findbugs,  PMD, and of course Android Lint. ",How to improve quality and syntax of your Android code,Articles & Tutorials,vincentbrison.com,158,http://vincentbrison.com/2014/07/19/how-to-improve-quality-and-syntax-of-your-android-code/
"An article about how to harness the power of Android Studio’s keyboard shortcuts, refactoring options and live templates to allow you to navigate and refactor the code as fast as you can think about it.",Level-up with Android Studio Shortcuts and Live Templates,Articles & Tutorials,stablekernel.com,158,http://stablekernel.com/blog/level-up-with-android-studio-shortcuts-and-live-templates/
Android developers are in demand. Join Hired & get 5+ job offers in one week! You'll see compensation figures up front & you'll be able to decide what opportunities interest you. No risk. All reward. Join Hired today!,Hired: The Marketplace for Android Dev Jobs,Sponsored,hired.com,158,http://hired.com/?utm_source=newsletters&utm_medium=androidweekly&utm_campaign=n-q2_15-androidweeklyspons
"Slack is looking for people who are passionate about creating great Android applications. Are you as comfortable composing efficient layouts that work well across various screen sizes and densities as you are debugging performance issues in the persistence layer? Then we need you!",Android Engineer @ Slack,Jobs,"San Francisco, CA",158,https://slack.com/jobs/d21e35c9/android-engineer
Android Library to make a cool intro for your app.,AppIntro,Libraries & Code,github.com,158,https://github.com/PaoloRotolo/AppIntro
"Vitamin Saber provides resource injection for Android (@InjectResource(resId)). It is annotation processor based and will provide all the speed you need on Android by avoiding reflection.",VitaminSaber,Libraries & Code,github.com,158,https://github.com/w2ji/VitaminSaber
IntentBuilder is a type safe way of creating intents and populating them with extras. Intents were created to be very dynamic but often times the dynamic nature of intents is not needed and just gets in the way of writing safe code.,IntentBuilder,Libraries & Code,github.com,158,https://github.com/emilsjolander/IntentBuilder
"Neat library, that provides a simple way to implement guillotine-styled animation",GuillotineMenu-Android,Libraries & Code,github.com,158,https://github.com/Yalantis/GuillotineMenu-Android
Heimdall is an easy to use OAuth 2 library for Android. Connecting various SocialNetworks like Github or Facebook can be a daunting task - Heimdall helps you to provide an easy to use interface to achieve that task. Be sure to checkout the example app in to Repo.,Heimdall,Libraries & Code,github.com,158,https://github.com/rheinfabrik/Heimdall.droid
"In this video, Ian Ni Lewis discusses the secret performance costs of using transparency on Android, and all the tips & tricks needed to help you find, and fix them. ",Hidden Cost of Transparency,Videos,www.youtube.com,158,https://www.youtube.com/watch?v=wIy8g8yNhNk
