description,title,section,site,issue_num,link
"It’s no secret to anyone, APKs out there are getting bigger and bigger. Cyril Mottier shares some tips and tricks to making slimmer apps.",Putting Your APKs on Diet ,Articles & Tutorials,cyrilmottier.com,117,http://cyrilmottier.com/2014/08/26/putting-your-apks-on-diet/
Beacon Patterns is a simple application that contains basic programming patterns about iBeacons which will allow you to create your iBeacon application even faster. This article describes some of these patterns in detail.,Android iBeacon Patterns ,Articles & Tutorials,blog.surecase.eu,117,http://blog.surecase.eu/androidbeaconpatterns/
"Ryan Harter demonstrates how to create a scroll view has padding such that every item within it can be scrolled to the center of the view. On it’s surface this doesn’t seem complex, but when you consider the massive difference in screen sizes available on Android, things get a little more complicated.",Building Dynamic Custom Views,Articles & Tutorials,ryanharter.com,117,http://ryanharter.com/blog/2014/08/29/building-dynamic-custom-views/
"At Google I/O the general availability of several GCM capabilities was announced, including the GCM Cloud Connection Server, User Notifications, and a new API called Delivery Receipt. This post highlights the new features and how you can use them in your apps.",Powerful New Messaging Features with GCM,Articles & Tutorials,android-developers.blogspot.com,117,http://android-developers.blogspot.com/2014/08/powerful-new-messaging-features-with-gcm.html
In the previous article Mark Allison looked at some of the decisions behind re-writing the Footy Timer app in order to implement it on Android Wear. In this article he’ll begin looking at the code.,Match Timer – Part 2,Articles & Tutorials,blog.stylingandroid.com,117,http://blog.stylingandroid.com/match-timer-part-2/
Google introduced the full Android Wear SDK and now developers can finally start building awesome smartwatch applications. Want to learn how to make your existing apps work with Android Wear? ,Make your app work with Android Wear in 4 easy steps,Articles & Tutorials,www.infinum.co,117,https://www.infinum.co/the-capsized-eight/articles/make-your-app-work-with-android-wear-in-4-easy-steps
"Among many other new features, Android L has brought a slew of new animations that can be added to your apps. This post goes over some of those new animations and how to implement them into an app.",Getting Started with Android L Animations,Articles & Tutorials,ptrprograms.blogspot.com,117,http://ptrprograms.blogspot.com/2014/08/getting-started-with-android-l.html
"Qualcomm Developer Network performance tools are designed to help your applications deliver superior performance. From system metrics and analysis to fix identification and power usage, you have fast access to the information you need to optimize your apps efficiently and effectively.",Rev up your app performance,Sponsored,developer.qualcomm.com,117,https://developer.qualcomm.com/access-tips-tools-for-mobile-app-development?utm_source=AndroidWeekly&utm_medium=banner&utm_content=Link+85x85&utm_campaign=Phase1+20140831
"This guide is designed as a ""get started"" or introductory read for the starting to intermediate designer who wants to learn or get more knowledge about cross-DPI and cross-platform design from the very beginning.",Designer's guide to DPI,Design,sebastien-gabriel.com,117,http://sebastien-gabriel.com/designers-guide-to-dpi/home
"Adobe After Effect is still the best tool to create complex and awesome animations, but with Photoshop, you can still create some simple and high quality UI animations to preview the animation idea to others. Taylor Ling show us how.",UI Animation in Photoshop – Tutorial #1,Design,androiduiux.com,117,http://androiduiux.com/2014/08/26/ui-animation-in-photoshop-tutorial-1/
"For those of you who are using Sketch App instead of Adobe Illustrator, Vincent Tantardini re-created the latest Google wireframes for both Mobile and Tablet. Metrics and keylines are integrated. Hope this will help you save some time on your upcoming projects.",Sketch App wireframes for Material Design,Design,plus.google.com,117,https://plus.google.com/+VincentTantardini/posts/amgsg7x4Low
"Great to design/build brand new consumer experience on Android apps. Current apps see 50K+ downloads/day! 30 million unique users/month!* help design & build applications* participate in R&D of highly scalable consumer facing mobile apps* 100% hands on codingConnect with us to learn more.",Lead Android Engineer - realtor.com,Jobs,"San Jose, CA",117,https://ch.tbe.taleo.net/CH11/ats/careers/requisition.jsp?org=MOVE&cws=1&rid=2857
"Karma's vision is to make getting online seamless and headache-free by putting WiFi in the palm of your hand. We're looking for our first full-time Android engineer who will have the opportunity to own new features from day one, and build an Android experience that is second to none.",Android Engineer @ Karma,Jobs,New York City,117,https://jobs.lever.co/karma/a42b9bb2-864c-45b1-890b-64fbb64c5507
"We've created a cross-platform mobile framework, YAPL, that uses native controls. The Android implementation isn't quite up to our standards and we'd love your expertise to help it get there! With over 2M users, we're looking for an Android developer to help us scale! ",Android @ Expensify,Jobs,"San Francisco, CA",117,http://we.are.expensify.com/?source=androidweekly
"A library that reveals controls with a swipe gesture. Can be easily integrated in anywhere, ListView, GridView, ViewGroup.",AndroidSwipeLayout,Libraries & Code,github.com,117,https://github.com/daimajia/AndroidSwipeLayout
Extension to the Volley library adding an easy to use wrapper around Volley that sets up the RequestQueue and Image cache for the ImageLoader. It also provides an easy Picasso inspired image loading system based on the ImageLoader.,TwistVolley,Libraries & Code,github.com,117,https://github.com/TwistedEquations/TwistVolley
This new library has a Ripple View base class for adding to your project.,Widgets,Libraries & Code,github.com,117,https://github.com/MostafaGazar/Widgets
"QuickReturn is a library which showcases the QuickReturn UI pattern. It can be used for header views, footer views, or both header views and footer views. Supports both ScrollView and ListView and comes with examples of Twitter, Facebook, and Google+ QuickReturn views.",QuickReturn,Libraries & Code,github.com,117,https://github.com/lawloretienne/QuickReturn
Tired of manually setting the typefaces of all your views and cluttering your logic with presentation code? Foundry lets you style the typefaces of your views in your XML layout files and styles.,Foundry,Libraries & Code,bitbucket.org,117,https://bitbucket.org/josephearl/foundry
Here's a Gist from Chris Banes and Roman Nurik to help with dealing with Android System UI visibility across the different API levels.,SystemUiHelper,Libraries & Code,chris.banes.me,117,http://chris.banes.me/2014/08/29/systemuihelper/
A simple boilerplate code generator for Android Fragments,Android Fragment Code Generator,Tools,techisfun.github.io,117,http://techisfun.github.io/pages/android-fragment-generator/
"There were a lot of technical and design-related hurdles to overcome in order to meet Google’s standards for a featured app. This post highlights some of the most important requirements encountered in the process, and hopefully make your next featuring process more seamless.",Want to get featured in the Google Play Store?,Business,prolificinteractive.com,117,http://prolificinteractive.com/blog/2014/08/27/take-get-google-play-feature/
