description,title,section,site,issue_num,link
"Automated testing of Android applications should be part of any developer's workflow. Though this can be challenging, Google has created a brand-new template project called the Android Testing Blueprint (ATBP).",Android Testing Blueprint ,Articles & Tutorials,plus.google.com,165,https://plus.google.com/+AndroidDevelopers/posts/NPagF6bpHsv
The Play Store app has recently had an update to provide curved motion when transitioning from a list into a detail view. In this short series Mark Allison will look at how to implement curved motion.,Curved Motion – Part 1 ,Articles & Tutorials,blog.stylingandroid.com,165,https://blog.stylingandroid.com/curved-motion-part-1/
"Artem Zinnatulin has decided to make full code review of RxJava sources, understand it better, create issues and PRs if he's found something suspicious (especially with respect to Android)",RxJava Code Review Part 1 ,Articles & Tutorials,artemzin.com,165,http://artemzin.com/blog/rxjava-code-review-part-1/
In less than 30 minutes you will have a fully operational private Maven repository and have configured your Gradle buildscripts to upload your Android library artifacts. Jeroen Mols shares all the steps needed to complete it quickly and easily.,A private Maven repository for Android in 30 min,Articles & Tutorials,jeroenmols.github.io,165,https://jeroenmols.github.io/blog/2015/08/06/artifactory/
Chris Banes (Banesy!) describes the new Android Studio feature for hiding values in your Android libraries.,Non-public resources in Android Studio + Gradle 1.3,Articles & Tutorials,plus.google.com,165,https://plus.google.com/+ChrisBanes/posts/8Rip6rQGK32
"Flux Architecture is used by Facebook to build their client- side web applications. Like Clean Architecture it is not intended for mobile apps, but its features and simplicity will allow us to adapt it very well to Android projects.",Flux Architecture on Android,Articles & Tutorials,lgvalle.github.io,165,http://lgvalle.github.io/2015/08/04/flux-architecture/
"The authors (a designer and a developer) share their workflow describing how we worked together, which tools we find most valuable, and tips for improving the dev-design process.",Wutson: Exploring Design And Development Workflows,Articles & Tutorials,novoda.com,165,http://novoda.com/blog/londroid-wutson/
This article describes how to write a Gradle Groovy script that can dynamically pull data and generate Java source code.,How to generate Java sources in your build,Articles & Tutorials,www.thedroidsonroids.com,165,http://www.thedroidsonroids.com/blog/how-to-generate-java-sources-using-buildsrc-gradle-project/
A common question most android developers have when using RxJava is: how do I cache or persist the work done by my observables over a configuration change? ,A Note About the Warmth of the Share and Replay Operators,Articles & Tutorials,blog.kaush.co,165,http://blog.kaush.co/2015/07/11/a-note-about-the-warmth-share-operator/
A nice article on using AutoParcel's code generation to simplify your APIs.,Simpler Android APIs with AutoParcel,Articles & Tutorials,passy.svbtle.com,165,https://passy.svbtle.com/simpler-android-apis-with-autoparcel
"Dave Smith recently gave a talk on Google Beacons and the Physical Web at AnDevCon Boston. Here's the abstract, screencast and slides.",Google Beacons and the Physical Web,Articles & Tutorials,newcircle.com,165,https://newcircle.com/s/post/1751/2015/08/06/google-beacons-and-the-physical-web
This article walks you through how to utilize the ViewPager with just plain-old Views and layouts.,ViewPager Without Fragments,Articles & Tutorials,www.bignerdranch.com,165,https://www.bignerdranch.com/blog/viewpager-without-fragments/
"it’s actually pretty simple to write Espresso tests, and they really aren’t that hard to integrate with your code base. Here are a couple tips & tricks to make it easier.",Using Espresso for Easy UI Testing,Articles & Tutorials,www.michaelevans.org,165,http://www.michaelevans.org/blog/2015/08/03/using-espresso-for-easy-ui-testing/
The Expandable RecyclerView library is a lightweight library that simplifies the inclusion of expandable dropdown rows in your RecyclerView. ,Expand a RecyclerView in Four Steps,Articles & Tutorials,www.bignerdranch.com,165,https://www.bignerdranch.com/blog/expand-a-recyclerview-in-four-steps/
"Intel® Software is sponsoring free app testing on Intel-based Android devices. Automatically test your app remotely on real devices using Espresso, uiautomator, robotium, JUnit or built-in test scripts. Start here.",Get Free Minutes on Remote Testing Services ,Sponsored,software.intel.com,165,https://software.intel.com/en-us/android/app-testing?cid=&utm_content=General_Developers&utm_medium=Newsletter%20Placement&utm_source=Android%20Weekly&utm_campaign=Android%20ASMO%20Q3%2015%20Digital%20Marketing%20Campaign
"In 1 week on the Hired Marketplace, you'll get 5+ offers from top tech companies around the US and UK. Want to learn more? Check out Hired today!",Android Developers are In-demand!,Sponsored,hired.com,165,http://hired.com/?utm_source=newsletters&utm_medium=androidweekly&utm_campaign=n-q3_15-androidweeklyspons
"We are building PSPDFKit for Android using RxJava & C++ 14. It's a challenging project that is used in many apps and there's plenty of work to be done. We have a talented team, who enjoy the benefits of working in a remote environment. If you're up for a challenge, send us your resume.",Android Engineer - Help us build an SDK,Jobs,Remote,165,https://pspdfkit.com/jobs/#section_android
"Patterns used by Colin Lee in his AnDevCon talk ""Reactive Android Patterns""",AnDevCon-RxPatterns,Libraries & Code,github.com,165,https://github.com/colintheshots/AnDevCon-RxPatterns
This is a work-in-progress repository with real-world useful examples of using RxJava with Android.,RxJava-Android-Samples,Libraries & Code,github.com,165,https://github.com/kaushikgopal/RxJava-Android-Samples
RxAndroid has reached version 1.0!,RxAndroid 1.0.0,Libraries & Code,github.com,165,https://github.com/ReactiveX/RxAndroid/releases/tag/v1.0.0
A handy Android Studio plugin that collects files into virtual folders on the Project view based on filenames.,Folding-plugin,Tools,github.com,165,https://github.com/dmytrodanylyk/folding-plugin
Learn about new features that we're introducing in Android Studio 1.3. Support for more annotation checks in lint help you write safer code and help you get your apps ready for the new permissions model in Android M.,What’s new in Android Studio 1.3,Videos,www.youtube.com,165,https://www.youtube.com/watch?v=_Rox-HXhRfI
"While at Google I/O, Huyen talks to Mike Wolfson, Google Developer Expert, about AppCompat and Material Design for developers.",Android Dialogs: Mike Wolfson,Videos,www.youtube.com,165,https://www.youtube.com/watch?v=z_kcPBpJWK0&feature=youtu.be
