description,title,section,site,issue_num,link
You may have noticed a new support library called Palette which allows you to extract colors from images for use in your UI. Chris Banes share some insight into how to use it.,Palette preview,Articles & Tutorials,chris.banes.me,109,http://chris.banes.me/2014/07/04/palette-preview/
Google Play Services 5.0 which just launched contributes over twenty thousand methods to your app. 20k+. One third of the limit! Now that is scary.,Play Services 5.0 Is A Monolith Abomination,Articles & Tutorials,plus.google.com,109,https://plus.google.com/+JakeWharton/posts/K8AHqFVprFz
"The Palette class is an awesome tool to make improve UX with dynamic, content-based colors. The performance impact is small (at least on a relatively high-end device), and the benefits look great, especially with the new theme and animation possibilities in the L dev preview.",A look at the Palette class,Articles & Tutorials,howrobotswork.wordpress.com,109,http://howrobotswork.wordpress.com/2014/07/04/a-look-at-the-palette-class/
"Google Play services 5.0 is now rolled out to devices worldwide, and it includes a number of features you can use to improve your apps. This release introduces Android wearable services APIs, Dynamic Security Provider and App Indexing, whilst also including updates to the Google Play game services, Cast, Drive, Wallet, Analytics, and Mobile Ads.",Google Play Services 5.0,Articles & Tutorials,android-developers.blogspot.com,109,http://android-developers.blogspot.com/2014/07/google-play-services-5.html
"Blender is a new annotation processor that was introduced to speed up Guice performances at runtime. RoboGuice is the first library to benefit of it : 30-70% speed gain, 30% memory gain.",Blender : Boosting Guice with annotation processing,Articles & Tutorials,speakerdeck.com,109,https://speakerdeck.com/stephanenicolas/blender-boosting-guice-with-annotation-processing
"With each Android release, Google issues an API differences report, outlining things that were added, changed, or removed in a new API level compared to the previous one. Mark Murphy takes a look at some of the changes in the L preview.","The CommonsBlog — And Now, Your 'L' API Change WTFs",Articles & Tutorials,commonsware.com,109,http://commonsware.com/blog/2014/06/28/and-now-your-l-api-change-wtfs.html
"Things are changing so rapidly in mobile hardware that we are starting to enter an era where no longer will there a difference in feature sets or capabilities between what your phone can do, and what a high end PC can do. The difference will simply be how much power the chips are allowed to consume.",OpenGL 4.4 and beyond on Android,Articles & Tutorials,jamesdolan.blogspot.com,109,http://jamesdolan.blogspot.com/2014/06/opengl-44-and-beyond-on-android.html
"ogle I/O this week brought a lot of exciting news about Android, and we probably need quite some time to get used to what Android L is bringing. Antonio Leiva has been playing with RecyclerView lately, and will give you a little presentation of what he discovered so far.",RecyclerView in Android: The basics - Antonio Leiva,Articles & Tutorials,antonioleiva.com,109,http://antonioleiva.com/recyclerview/
Dianne Hackborn posts on the new document-centric recents in Android.,Document-centric recents in Android L,Articles & Tutorials,plus.google.com,109,https://plus.google.com/105051985738280261832/posts/4QWEQgkB1v2
"Using touch to swipe between different views in an app has become one of the most popular navigation design patterns. In this blog, we will go through the steps necessary to create an app with lateral swipe navigation.",How to Implement Swipe Navigation in Android,Articles & Tutorials,www.avocarrot.com,109,http://www.avocarrot.com/blog/implement-swipe-navigation-android/
Arne Stockmans shows how easy it is to push keyboard input to an emulator via adb commands.,Protip: Easier login testing If you're working on an…,Articles & Tutorials,plus.google.com,109,https://plus.google.com/+ArneStockmans/posts/5MWswGKd6bm
"Retrofit from Square, and RxJava from Netflix, are a great combo for interacting with web services on Android.",Using Retrofit and RxJava to interact with web services on Android,Articles & Tutorials,www.node.mu,109,http://www.node.mu/2014/07/02/using-retrofit-and-rxjava-to-interact-with-web-services-on-android/
Mark Allison was asked about how to create images with irregularly shaped outlines such as those in WhatsApp which are shaped like a speech bubble. In this series he’ll look at some techniques for doing precisely that.,Irregular Shapes – Part 1,Articles & Tutorials,blog.stylingandroid.com,109,http://blog.stylingandroid.com/archives/2656
"In addition to serving as a competition for impassioned programmers, the ESA App Camp represents a chance to share ideas with like-minded people from all over Europe, to make interesting contacts at ESA, and to gain exciting insights into the Agency's work. Developers from all over Europe are invited to apply for entry by 21 July 2014.",Space up your App - ESA App Camp Puts Out Call to Developers,Sponsored,esa.app-camp.eu,109,http://esa.app-camp.eu
This book will teach you how to turn your ideas into successful android apps by using agile. Pre-order your copy of Agile Android Software Development now and save 15% on the released book price!,Agile Android Software Development Book,Sponsored,www.agiledroid.com,109,http://www.agiledroid.com
"The real news from Google I/O wasn't about Android or Material Design itself. It was Google's implicit announcement that motion design is now a huge, required component for creating great software for mobile, desktop and wearable devices.",Provide meaning with motion,Design,paulstamatiou.com,109,http://paulstamatiou.com/design-provide-meaning-with-motion/
"A quick look at some of the fundamental principles of material design, while avoiding restating the extremely detailed and thoughtfully crafted design guidelines. The real focus here is the purpose behind the design principles, not the principles themselves.",A Closer Look At Material Design,Design,www.androidpolice.com,109,http://www.androidpolice.com/2014/07/02/google-is-making-android-a-beautiful-dynamic-scrapbook-a-closer-look-at-material-design/
"We’re looking for Android Engineer's to help us build one of the best Android apps on the market. You should have experience delivering great apps and get excited by writing performant code for mobile devices. This is a full-time position based in San Francisco, CA.",Android Engineer @ Pinterest,Jobs,"San Francisco, CA",109,http://about.pinterest.com/en/careers/android-software-engineer_3879
"Ustwo are looking for an Android developer with inspiring skills and passion to help deliver ground breaking products and services for both our clients and for our own IP.You have the opportunity to be yourself whilst being part of a talented, cross discipline team and can deliver real value.",Android Developer @ Ustwo,Jobs,"Shoreditch, London",109,http://ustwo.com/vacancy/android-developer/
"Truecaller, one of the world’s fastest growing app companies, is looking for an awesome Android Developer having experience in building applications with solid technical stability and great user experience and who share our passion and values. Please visit our website to learn more!",Senior Android Developer,Jobs,"Stockholm, Sweden",109,http://www.truecaller.com/careers
