description,title,section,site,issue_num,link
"In this set of slides from a Devoxx presentation, Iordanis Giannakakis presents how the Shazam team made the release schedule faster, more predictable and with more features by using BDD and automation testing.",How to build rock solid apps & keep 100m+ users happy,Articles & Tutorials,www.slideshare.net,129,http://www.slideshare.net/igiannakakis/how-to-build-rock-solid-apps-keep-100m-users-happy-41643341
Styles are hard to get right on Android. There's a lot of potential for frustration. The hierarchy easily devolves into spaghetti code. How often have you wanted to change a style but feared you might break something unintentionally by doing so?,Styling Views on Android (Without Going Crazy),Articles & Tutorials,blog.danlew.net,129,http://blog.danlew.net/2014/11/19/styles-on-android/
"Jason Donmoyer describes the process his team went through moving projects, Espresso and Robolectric tests from Maven to Gradle.",Avoiding Robolectric Shock While Testing Android with Gradle and Espresso,Articles & Tutorials,engineering.aweber.com,129,https://engineering.aweber.com/avoiding-robolectric-shock-while-testing-android-with-gradle-and-espresso/
In this article Mark Allison looks at replacing the ListView implementation with RecyclerView. This allows for some more material goodness which would be difficult to achieve with ListView.,Material – Part 4,Articles & Tutorials,blog.stylingandroid.com,129,https://blog.stylingandroid.com/material-part-4/
This post by Jake Wharton is not about Android development in particular but about how you should prepare if you do a conference talk.,The Conference Speaker Investment,Articles & Tutorials,jakewharton.com,129,http://jakewharton.com/the-conference-speaker-investment/
"Do you want to promote your project, library or something helpful for Android development? Get in touch with Martin and place a sponsored post in Android Weekly and reach more than 17.500 Android developers around the world! martin[at]androidweekly.net",Sponsor Android Weekly and reach 17.500 developers,Sponsored,androidweekly.net,129,http://androidweekly.net/jobs/new
"Max Weiner, Android Lead at Pocket, writes about how adopting any new design language can quickly feel overwhelming, especially when that language is Material Design, with its paper and ink inspiration, bold colors, and whirling animations.",How to Not Freak Out About Material Design,Design,medium.com,129,https://medium.com/@xXxXxXxXxXam/how-to-not-freak-out-about-material-design-33cec7381b80
"Iterate brings together the best designers and app producers in the business to talk UI,  UX and more from concept to implementation. On this podcast — Richard Fulcher, Nicholas Jitkoff, designers at Google, talk to Marc, Seth, and Rene about the origins, development, and implementation of Material Design on Android and the web.",Iterate 78: Google designers talk Material Design,Design,m.androidcentral.com,129,http://m.androidcentral.com/iterate-78-google-designers-talk-material-design
"M-Way Solutions is a provider of Mobile Enterprise Software and Services. We are looking for dynamic, enthusiastic and creative Android developers in Stuttgart / Germany. In a  young and dynamic team you work self-directed and responsible. Planning, management and development of Android applications are one of your main tasks.",Android Developer (m/w) @ M-Way,Jobs,Stuttgart / Germany,129,http://www.mwaysolutions.com/de/about/jobs/
"Join our growing,  collaborative team that’s responsible for the end-to-end development of our Android apps for smartphones and tablets — supporting our long-term vision of bringing Etsy to every mobile device. This full-time position is based in Brooklyn, NY.",Sr. Software Engineer @ Etsy,Jobs,"Brooklyn, NY",129,https://hire.jobvite.com/j?cj=otD9WfwV&s=Android_Weekly
"Trello is looking for brilliant developers to help us make our Android app even more awesome. Trello for Android is fully native, minSdkVersion is 15, and we are an Editors' Choice. If you're a RxJava addict with experience making highly interactive applications, come join us!",Android Developer @ Trello,Jobs,New York or Remote,129,https://trello.com/jobs/android-developer
"Centralway is looking for experienced Android Developers to join our team in Zurich, as part of Numbrs. Come and help us to revolutionise the banking industry. If you thrive in intense, rapidly-changing environments and are fascinated by technology then we look forward to hearing from you.",Android Developer,Jobs,"Zürich, Switzerland",129,https://www.centralway.com/en/careers/o36GZfwy?utm_campaign=hr&utm_source=android-weekly&utm_medium=post&utm_content=android-developer
"Foursquare is looking for experienced Android engineers to help architect, build and manage both of our mobile applications, Foursquare and Swarm. You'll be part of a fast-paced team driving ongoing product iteration and working in the competitive space of consumer-facing location-based services.",Android Engineer @ Foursquare,Jobs,New York City or San Francisco,129,https://jobs.lever.co/foursquare/e352d75b-487b-4830-a6c5-1c881b81db46?lever-source=androidweekly
"A blazing fast, powerful, and very simple ORM android database library that writes database code for you.",DBFlow,Libraries & Code,github.com,129,https://github.com/agrosner/DBFlow
"Based on IconicDroid, droidicon provides over 1600 customizable icons, 25 ready-made social badges and more! droidicon makes it super easy to add icons and badges to your app.",Droidicon,Libraries & Code,github.com,129,https://github.com/theDazzler/droidicon
Sebastian Kaspari's new library allows you to send Intents to listening clients on the local network (WiFi) without knowing who these clients are. Sender and receiver do not need to connect to each other. Therefore the library can be used to write custom discovery protocols.,Introducing Android Network Intents,Libraries & Code,www.androidzeitgeist.com,129,http://www.androidzeitgeist.com/2014/11/introducing-android-network-intents17.html
Library that implements Snackbars from Google's Material Design documentation.,Snackbar,Libraries & Code,github.com,129,https://github.com/nispok/snackbar
Big challenge from Google to develop a new or improve an existing app with the Fit APIs.,Google Fit Developer Challenge,News,developers.google.com,129,https://developers.google.com/fit/challenge/
Google announces the availability of their first APIs for building Auto-enabled apps for audio and messaging. Android apps can now be extended to the car in a way that is optimized for the driving experience.,Begin developing with Android Auto,News,android-developers.blogspot.com,129,http://android-developers.blogspot.com/2014/11/begin-developing-with-android-auto.html
"The Android Tools team has just released Android Studio 1.0 Release Candidate 1 to the canary channel. Yes, that means they're getting close to a 1.0 release! In this release there are a number of bug fixes and a bundled Maven repo for Gradle.",Android Studio 1.0 Release Candidate 1 released,Tools,tools.android.com,129,http://tools.android.com/recent/androidstudio1rc1_releasecandidate1released
"Battery Historian is a tool to analyze battery consumers using Android ""bugreport"" files.",Battery-historian,Tools,github.com,129,https://github.com/google/battery-historian
"In the shadow of the release of Android 5.0 ""Lollipop"", the Android tools are seeing updates as well. In short: Jack and Jill form a new compiler toolchain to transform java code into dalvik bytecode. They introduce a new intermediate representation called Jayce.",The upcoming Jack & Jill compilers in Android,Tools,www.saikoa.com,129,https://www.saikoa.com/blog/the_upcoming_jack_and_jill_compilers_in_android
"This presentation shows Android developers how the new Gradle build system works, and show experienced Gradle developers how to build Android projects. The talk examines the Android plugin for Gradle and how it can be used to build and test Android projects.",Android Development With Gradle,Videos,www.youtube.com,129,https://www.youtube.com/watch?v=0bhbQdZLpIE
For all of you who want to receive our news on Facebook,Like Android Weekly on Facebook,Specials,www.facebook.com,129,https://www.facebook.com/androidweekly.net
"We've started an Android development conferences list! If you want to promote an event, just ping us or submit the URL to it's website through our footer form.",Android Conferences List,Events,androidweekly.net,129,http://androidweekly.net/conferences
